calculate_maxmin_seconds,clustering_time_seconds,elapsed_time_seconds,create_histogram_seconds,MAPE,MSE,R2,testing_model_seconds,train_global_model_seconds,local_training_seconds
5.33,4.66,68.04,1.07,0.0,0.0,0.0,6.76,5.39,24.28
0.6,0.0,0.0,0.0,2503.9677342222467,0.5696707963627835,-3.6814675625658424,0.0,2.43,15.39
0.6,0.0,0.0,0.0,6232.649644770601,0.737588230872002,-64.54760756886105,0.0,2.5,15.94
0.62,0.0,0.0,0.0,2258.8474250062777,0.5680907597990118,-3.627260764218584,0.0,2.4,16.76
0.62,0.0,0.0,0.0,6491.045701154694,0.7402239244073194,-63.993551355782984,0.0,2.42,19.54
0.77,0.0,0.0,0.0,1528.8777156325875,0.5763364430821255,-3.6792312039398904,0.0,2.62,15.4
0.68,0.0,0.0,0.0,5693.085873043832,0.7457023332478658,-65.32898210428465,0.0,2.59,16.48
0.58,0.0,0.0,0.0,1705.6635156496118,0.5703184897356429,-3.697535599154649,0.0,2.46,14.47
0.67,0.0,0.0,0.0,7859.046244176844,0.7450632880339165,-65.31737908801848,0.0,2.49,14.88
0.44,0.0,0.0,0.0,6231.683299215659,0.5634912769737696,-3.5467498943990714,0.0,2.43,14.53
0.44,0.0,0.0,0.0,5773.459047097495,0.7327259567851164,-63.704997647004944,0.0,2.43,14.34
0.44,0.0,0.0,0.0,1430.4577679365225,0.5738938826549924,-3.6121525813863777,0.0,2.63,14.86
0.44,0.0,0.0,0.0,7158.934581686107,0.7380340417652211,-64.6133523767576,0.0,2.45,14.63
0.44,0.0,0.0,0.0,1725.8734160094325,0.5699207893520776,-3.663494783686685,0.0,2.55,14.92
0.45,0.0,0.0,0.0,5413.010707711408,0.7334209126308383,-64.11903374168507,0.0,2.46,19.23
0.45,0.0,0.0,0.0,1238.7456862805557,0.572424824734462,-3.6718794888808546,0.0,2.41,14.45
0.55,0.0,0.0,0.0,5642.748583542606,0.7456119062699471,-65.2854991098087,0.0,2.53,14.55
