CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,BLOCKI/O,PIDS_JULIA,PIDS_DOCKER,TIMESTAMP
3762261bf366,blissful_cori,100.00%,203.9MiB/1.907GiB,10.44%,5.94MB/74.4kB,160,0B/0B,0,10:36:37
c990c2620224,nifty_leakey,54.63%,188MiB/1.907GiB,9.62%,5.9MB/49.4kB,161,0B/0B,0,10:36:37
3762261bf366,blissful_cori,36.61%,212.6MiB/1.907GiB,10.88%,9.12MB/111kB,160,0B/0B,0,10:36:46
c990c2620224,nifty_leakey,99.65%,202.4MiB/1.907GiB,10.36%,9.08MB/99kB,161,0B/0B,0,10:36:46
3762261bf366,blissful_cori,97.31%,231MiB/1.907GiB,11.83%,9.12MB/112kB,160,0B/0B,0,10:36:55
c990c2620224,nifty_leakey,100.07%,212.5MiB/1.907GiB,10.88%,9.08MB/102kB,161,0B/0B,0,10:36:55
3762261bf366,blissful_cori,99.43%,236MiB/1.907GiB,12.08%,9.12MB/116kB,160,0B/49.2kB,0,10:37:05
c990c2620224,nifty_leakey,99.40%,237.6MiB/1.907GiB,12.17%,9.09MB/107kB,161,0B/262kB,0,10:37:05
