calculate_maxmin_seconds,clustering_time_seconds,elapsed_time_seconds,create_histogram_seconds,MAPE,MSE,R2,testing_model_seconds,train_global_model_seconds,local_training_seconds
14.24,4.45,214.87,4.38,0.0,0.0,0.0,4.91,16.17,67.72
4.61,0.0,0.0,0.0,1293.1249000967869,0.6630217330051782,-4.557216729773547,0.0,4.56,30.88
0.8,0.0,0.0,0.0,4419.742620788536,0.8315255971050076,-71.96860467868446,0.0,1.27,17.84
0.59,0.0,0.0,0.0,1084.3296331059869,0.6361923232534296,-4.3894961401718895,0.0,1.28,18.57
0.92,0.0,0.0,0.0,6138.515120272738,0.8073982690816776,-72.58530100195422,0.0,1.23,18.33
0.99,0.0,0.0,0.0,1263.769268684949,0.6382755521713611,-4.268516327080323,0.0,2.28,21.86
0.93,0.0,0.0,0.0,6214.941815036115,0.8294597259823929,-70.62429557412624,0.0,1.23,25.24
5.9,0.0,0.0,0.0,1242.268154567074,0.6413367103726203,-4.364528471886453,0.0,7.22,34.19
4.4,0.0,0.0,0.0,4827.952517360156,0.8352880686980085,-71.84992569761408,0.0,1.31,24.06
4.19,0.0,0.0,0.0,970.8199119205132,0.6368640642150243,-4.443832534516382,0.0,1.27,18.28
0.71,0.0,0.0,0.0,4908.673863954871,0.8118065139042633,-71.54150629894949,0.0,1.26,17.81
4.2,0.0,0.0,0.0,916.4562599641318,0.6429345772282262,-4.367582476167829,0.0,1.25,19.11
0.7,0.0,0.0,0.0,5430.267071781326,0.8086257661755432,-70.92790247819097,0.0,1.26,20.91
0.55,0.0,0.0,0.0,1029.9619526069437,0.6384423214971726,-4.222256507684592,0.0,2.28,21.57
2.37,0.0,0.0,0.0,4925.893585677563,0.8192019611739391,-72.7914980787266,0.0,10.38,62.56
1.35,0.0,0.0,0.0,932.880077541299,0.6396745536755271,-4.316810958386938,0.0,3.81,22.59
1.14,0.0,0.0,0.0,7517.875785996214,0.8266079831646231,-72.11442236680328,0.0,1.25,19.92
