CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,PIDS_JULIA,BLOCKI/O,PIDS_DOCKER,TIMESTAMP
c32950969af3,hungry_goodall,89.90%,182.4MiB/1.907GiB,9.34%,3.64MB/46.2kB,2,0B/0B,0,01:11:26
c335c7b11328,zen_shannon,44.53%,210MiB/1.907GiB,10.75%,5.88MB/75.6kB,3,0B/0B,0,01:11:26
7b5b90e841c1,flamboyant_pike,5.96%,204.6MiB/1.907GiB,10.48%,7.75MB/87.7kB,4,0B/0B,0,01:11:26
1830974c2674,quirky_ride,104.36%,210.5MiB/1.907GiB,10.78%,7.82MB/135kB,5,0B/106kB,0,01:11:26
9c5b425f15b1,cranky_albattani,0.00%,211.4MiB/1.907GiB,10.82%,7.77MB/106kB,6,0B/106kB,0,01:11:26
f3823b56ee3f,trusting_goldstine,96.41%,225.1MiB/1.907GiB,11.53%,7.82MB/132kB,7,0B/123kB,0,01:11:26
6ece6e24b71c,boring_heyrovsky,100.00%,236.9MiB/1.907GiB,12.13%,7.77MB/125kB,8,0B/221kB,0,01:11:26
7cd1c02e0229,keen_hopper,102.72%,250.6MiB/1.907GiB,12.83%,7.76MB/93.6kB,9,0B/1.11MB,0,01:11:26
c32950969af3,hungry_goodall,86.81%,256.9MiB/1.907GiB,13.16%,7.78MB/125kB,2,0B/1.21MB,0,01:12:31
c335c7b11328,zen_shannon,0.04%,277.7MiB/1.907GiB,14.22%,7.79MB/214kB,3,0B/1.21MB,0,01:12:31
7b5b90e841c1,flamboyant_pike,0.00%,268.7MiB/1.907GiB,13.76%,7.78MB/193kB,4,0B/1.21MB,0,01:12:31
1830974c2674,quirky_ride,0.00%,264.7MiB/1.907GiB,13.55%,7.83MB/238kB,5,0B/1.21MB,0,01:12:31
9c5b425f15b1,cranky_albattani,0.16%,264.7MiB/1.907GiB,13.55%,7.79MB/226kB,6,0B/1.21MB,0,01:12:31
f3823b56ee3f,trusting_goldstine,0.00%,267.7MiB/1.907GiB,13.71%,7.83MB/233kB,7,0B/1.21MB,0,01:12:31
6ece6e24b71c,boring_heyrovsky,0.00%,263.5MiB/1.907GiB,13.49%,7.79MB/225kB,8,0B/1.21MB,0,01:12:31
7cd1c02e0229,keen_hopper,0.00%,266.9MiB/1.907GiB,13.67%,7.77MB/188kB,9,0B/1.21MB,0,01:12:31
7cd1c02e0229,keen_hopper,0.00%,266.9MiB/1.907GiB,13.67%,7.77MB/188kB,9,0B/1.21MB,0,01:13:36
