CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,PIDS_JULIA,BLOCKI/O,PIDS_DOCKER,TIMESTAMP
7cbff91a1213,happy_benz,102.24%,186.4MiB/1.907GiB,9.54%,5.47MB/103kB,2,0B/0B,0,11:41:06
28605a49d9c6,boring_lewin,0.00%,187.3MiB/1.907GiB,9.59%,4.95MB/92.9kB,3,0B/0B,0,11:41:06
8029c3d999ba,dreamy_franklin,0.00%,212.3MiB/1.907GiB,10.87%,5.69MB/93.5kB,4,0B/0B,0,11:41:06
029c66492cd3,jolly_chaplygin,6.95%,201.4MiB/1.907GiB,10.31%,7.34MB/101kB,5,0B/0B,0,11:41:06
c37397a206b2,laughing_wiles,65.29%,209.6MiB/1.907GiB,10.73%,7.37MB/112kB,6,0B/1.06MB,0,11:41:06
d1601b64231d,angry_lewin,61.88%,206.4MiB/1.907GiB,10.57%,7.35MB/99.2kB,7,0B/1.06MB,0,11:41:06
68fa176b2795,condescending_kepler,102.34%,219.8MiB/1.907GiB,11.25%,7.32MB/85kB,8,0B/1.08MB,0,11:41:06
8d312a3baf27,eloquent_heyrovsky,100.25%,258.7MiB/1.907GiB,13.25%,7.34MB/102kB,9,0B/1.18MB,0,11:41:06
7cbff91a1213,happy_benz,0.00%,221.4MiB/1.907GiB,11.33%,7.38MB/144kB,2,0B/2.17MB,0,11:42:26
28605a49d9c6,boring_lewin,100.83%,239.8MiB/1.907GiB,12.28%,7.41MB/142kB,3,0B/2.17MB,0,11:42:26
8029c3d999ba,dreamy_franklin,0.00%,344.3MiB/1.907GiB,17.63%,7.37MB/1.29MB,4,0B/2.17MB,0,11:42:26
029c66492cd3,jolly_chaplygin,0.00%,328MiB/1.907GiB,16.79%,7.36MB/1.29MB,5,0B/2.17MB,0,11:42:26
c37397a206b2,laughing_wiles,0.04%,321.4MiB/1.907GiB,16.45%,7.39MB/1.3MB,6,0B/2.17MB,0,11:42:26
d1601b64231d,angry_lewin,0.00%,324.1MiB/1.907GiB,16.59%,7.37MB/1.31MB,7,0B/2.17MB,0,11:42:26
68fa176b2795,condescending_kepler,0.00%,326.5MiB/1.907GiB,16.72%,7.34MB/1.3MB,8,0B/2.17MB,0,11:42:26
8d312a3baf27,eloquent_heyrovsky,0.00%,346MiB/1.907GiB,17.72%,7.36MB/1.31MB,9,0B/2.17MB,0,11:42:26
68fa176b2795,condescending_kepler,0.00%,326.5MiB/1.907GiB,16.72%,7.34MB/1.3MB,8,0B/2.17MB,0,11:43:55
8d312a3baf27,eloquent_heyrovsky,0.00%,346MiB/1.907GiB,17.72%,7.36MB/1.31MB,9,0B/2.17MB,0,11:43:55
