CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,PIDS_JULIA,BLOCKI/O,PIDS_DOCKER,TIMESTAMP
de558678b3b6,flamboyant_leakey,85.06%,181.7MiB/1.907GiB,9.30%,5.5MB/96.9kB,2,0B/0B,0,07:49:19
148e1a93b0fb,modest_ritchie,97.45%,194.1MiB/1.907GiB,9.94%,5.67MB/92kB,3,0B/0B,0,07:49:19
44e305a039d5,dreamy_kalam,0.00%,194.1MiB/1.907GiB,9.94%,7.55MB/188kB,4,0B/0B,0,07:49:19
35e6953ebec5,mystifying_proskuriakova,100.17%,214.3MiB/1.907GiB,10.97%,7.59MB/182kB,5,0B/0B,0,07:49:19
965686c9c42e,suspicious_mcnulty,0.00%,208.6MiB/1.907GiB,10.68%,7.44MB/148kB,6,0B/0B,0,07:49:19
6f7f901c2615,agitated_jepsen,103.74%,219.3MiB/1.907GiB,11.23%,7.39MB/132kB,7,0B/811kB,0,07:49:19
fd5ebb871cbb,determined_poitras,90.13%,232.1MiB/1.907GiB,11.88%,7.47MB/169kB,8,0B/1.18MB,0,07:49:19
8ea4727aff24,focused_borg,22.49%,224.5MiB/1.907GiB,11.50%,7.47MB/130kB,9,0B/2.17MB,0,07:49:19
33f16ae33389,loving_payne,99.89%,314.5MiB/1.907GiB,16.10%,7.37MB/145kB,10,0B/1.02MB,0,07:49:19
e2a3c0c3f186,fervent_wozniak,81.68%,335.6MiB/1.907GiB,17.18%,7.33MB/266kB,11,0B/1.02MB,0,07:49:19
b70e4fd653cb,clever_bell,0.00%,403.2MiB/1.907GiB,20.64%,7.43MB/2.36MB,12,0B/1.02MB,0,07:49:19
1d8318a87822,nervous_swanson,0.00%,408MiB/1.907GiB,20.89%,7.4MB/2.36MB,13,0B/1.03MB,0,07:49:19
1fe5690d441c,stoic_fermi,0.00%,400.3MiB/1.907GiB,20.50%,7.53MB/2.34MB,14,0B/1.02MB,0,07:49:19
3d10c60cdd20,wizardly_proskuriakova,0.00%,417.6MiB/1.907GiB,21.38%,7.48MB/2.4MB,15,0B/1.02MB,0,07:49:19
b1a1330d63e3,condescending_babbage,0.00%,406.1MiB/1.907GiB,20.79%,7.74MB/2.62MB,16,0B/1.02MB,0,07:49:19
6ef8925f80c1,nervous_tereshkova3,0.03%,415.3MiB/1.907GiB,21.26%,7.41MB/2.34MB,17,0B/1.02MB,0,07:49:19
1d8318a87822,nervous_swanson,0.00%,408.1MiB/1.907GiB,20.89%,7.41MB/2.36MB,13,0B/1.03MB,0,07:52:01
1fe5690d441c,stoic_fermi,0.00%,400.3MiB/1.907GiB,20.50%,7.54MB/2.34MB,14,0B/1.02MB,0,07:52:01
3d10c60cdd20,wizardly_proskuriakova,0.00%,417.6MiB/1.907GiB,21.38%,7.49MB/2.4MB,15,0B/1.02MB,0,07:52:01
b1a1330d63e3,condescending_babbage,0.00%,406.1MiB/1.907GiB,20.79%,7.74MB/2.62MB,16,0B/1.02MB,0,07:52:01
6ef8925f80c1,nervous_tereshkova3,0.00%,415.3MiB/1.907GiB,21.26%,7.42MB/2.34MB,17,0B/1.02MB,0,07:52:01
6ef8925f80c1,nervous_tereshkova3,0.00%,415.3MiB/1.907GiB,21.26%,7.42MB/2.34MB,17,0B/1.02MB,0,07:52:44
