CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,PIDS_JULIA,BLOCKI/O,PIDS_DOCKER,TIMESTAMP
a3b2b08c5eba,jolly_einstein,56.40%,194.5MiB/1.907GiB,9.96%,5.48MB/67.9kB,2,0B/0B,0,22:59:37
0908b7428d06,brave_morse,0.00%,195MiB/1.907GiB,9.99%,6.67MB/96.1kB,3,0B/0B,0,22:59:37
1d08faa36714,confident_almeida,0.00%,195.3MiB/1.907GiB,10.00%,7.36MB/93.9kB,4,0B/0B,0,22:59:37
ec2fbb291adb,sad_panini0,99.70%,197.6MiB/1.907GiB,10.12%,7.33MB/94.8kB,5,0B/0B,0,22:59:37
2943983aa5b7,amazing_newton,102.72%,206.7MiB/1.907GiB,10.59%,7.34MB/104kB,6,0B/270kB,0,22:59:37
ac1deaa276f4,optimistic_dijkstra,65.26%,204.6MiB/1.907GiB,10.47%,7.37MB/116kB,7,0B/1.06MB,0,22:59:37
e9330b297c0f,confident_mayer,92.64%,216.4MiB/1.907GiB,11.08%,7.37MB/116kB,8,0B/0B,0,22:59:37
158f5c6ff5d8,keen_joliot,103.86%,226.1MiB/1.907GiB,11.57%,7.32MB/95.4kB,9,0B/1.18MB,0,22:59:37
a3b2b08c5eba,jolly_einstein,0.00%,229MiB/1.907GiB,11.73%,7.33MB/102kB,2,0B/1.11MB,0,23:00:56
0908b7428d06,brave_morse,102.14%,237MiB/1.907GiB,12.14%,7.37MB/116kB,3,0B/2.17MB,0,23:00:56
1d08faa36714,confident_almeida,0.00%,321.2MiB/1.907GiB,16.45%,7.42MB/1.29MB,4,0B/2.17MB,0,23:00:56
ec2fbb291adb,sad_panini0,0.08%,323MiB/1.907GiB,16.54%,7.35MB/1.28MB,5,0B/2.17MB,0,23:00:56
2943983aa5b7,amazing_newton,0.00%,319.4MiB/1.907GiB,16.35%,7.37MB/1.31MB,6,0B/2.17MB,0,23:00:56
ac1deaa276f4,optimistic_dijkstra,0.00%,320.8MiB/1.907GiB,16.43%,7.4MB/1.32MB,7,0B/2.17MB,0,23:00:56
e9330b297c0f,confident_mayer,0.00%,316.1MiB/1.907GiB,16.19%,7.39MB/1.3MB,8,0B/1.11MB,0,23:00:56
158f5c6ff5d8,keen_joliot,0.00%,323.6MiB/1.907GiB,16.57%,7.34MB/1.28MB,9,0B/2.17MB,0,23:00:56
ac1deaa276f4,optimistic_dijkstra,0.00%,320.8MiB/1.907GiB,16.43%,7.4MB/1.32MB,7,0B/2.17MB,0,23:02:33
e9330b297c0f,confident_mayer,0.00%,316.1MiB/1.907GiB,16.19%,7.39MB/1.31MB,8,0B/1.11MB,0,23:02:33
158f5c6ff5d8,keen_joliot,0.00%,323.6MiB/1.907GiB,16.57%,7.34MB/1.28MB,9,0B/2.17MB,0,23:02:33
e9330b297c0f,confident_mayer,0.00%,316.1MiB/1.907GiB,16.19%,7.39MB/1.31MB,8,0B/1.11MB,0,23:03:05
158f5c6ff5d8,keen_joliot,0.00%,323.6MiB/1.907GiB,16.57%,7.34MB/1.28MB,9,0B/2.17MB,0,23:03:05
