calculate_maxmin_seconds,clustering_time_seconds,elapsed_time_seconds,create_histogram_seconds,MAPE,MSE,R2,testing_model_seconds,train_global_model_seconds,local_training_seconds
13.07,5.43,190.91,1.08,0.0,0.0,0.0,22.28,21.74,50.57
0.88,0.0,0.0,0.0,1285.1903170009991,0.589670796604433,-3.914955764594927,0.0,1.26,22.8
0.71,0.0,0.0,0.0,7403.026810950865,0.7434827088098463,-64.36064771553615,0.0,1.27,19.32
3.53,0.0,0.0,0.0,2221.8779936394208,0.5873792730519171,-3.759227283150542,0.0,6.66,26.8
0.56,0.0,0.0,0.0,6008.271292907637,0.7736281107576867,-67.66373979931498,0.0,7.45,30.7
0.76,0.0,0.0,0.0,1394.1674702814792,0.603150892335605,-3.979622845966547,0.0,1.29,22.39
0.58,0.0,0.0,0.0,34863.60147881956,0.7583699231332294,-66.4071688469732,0.0,7.56,31.46
0.6,0.0,0.0,0.0,1093.3775093976346,0.6015941673600147,-3.826699988441384,0.0,8.08,31.33
0.59,0.0,0.0,0.0,5093.68635849444,0.7629601801765431,-66.52505752854682,0.0,7.2,34.89
0.39,0.0,0.0,0.0,1093.339340508822,0.5850350115027699,-3.8520475299720225,0.0,1.39,26.21
0.42,0.0,0.0,0.0,3969.076890328621,0.7470898144064821,-64.30998321989765,0.0,1.23,19.73
0.48,0.0,0.0,0.0,1251.5450438110208,0.5975646726705957,-3.819006618861248,0.0,7.5,30.93
0.45,0.0,0.0,0.0,5126.975450218741,0.7430693346081826,-65.80165394010756,0.0,7.84,25.33
0.42,0.0,0.0,0.0,2631.340156359027,0.5985492204369999,-3.856416305543741,0.0,1.31,35.58
0.41,0.0,0.0,0.0,4635.709794005376,0.7552202855803477,-67.95190023985467,0.0,8.33,30.29
0.42,0.0,0.0,0.0,1224.8913097661805,0.5917201756855353,-3.9675626275179816,0.0,8.88,30.1
0.69,0.0,0.0,0.0,7404.200660157514,0.7577345824286794,-66.96803236944416,0.0,17.46,29.4
