CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,PIDS_JULIA,BLOCKI/O,PIDS_DOCKER,TIMESTAMP
ceefccbb498f,optimistic_curie,0.00%,154MiB/1.907GiB,7.89%,325kB/15.7kB,2,0B/0B,0,12:29:38
5019b8bdeab5,trusting_heyrovsky,0.00%,156.9MiB/1.907GiB,8.03%,1.79MB/34.7kB,3,0B/0B,0,12:29:38
086269efdab9,elastic_hawking,0.00%,161MiB/1.907GiB,8.24%,1.8MB/49kB,4,0B/0B,0,12:29:38
f812bc70b7e6,dazzling_wozniak,0.00%,155.5MiB/1.907GiB,7.96%,1.79MB/37.5kB,5,0B/0B,0,12:29:38
f61ac1ce2590,wonderful_mcclintock4,0.00%,156.6MiB/1.907GiB,8.02%,1.8MB/44.8kB,6,0B/0B,0,12:29:38
f339eba4a0d8,sad_elbakyan,101.00%,178.2MiB/1.907GiB,9.12%,4.16MB/66.8kB,7,0B/0B,0,12:29:38
733104cb7ade,frosty_meitner,100.53%,184.8MiB/1.907GiB,9.46%,5.43MB/62.8kB,8,0B/0B,0,12:29:38
2d721e7809ed,objective_franklin,4.67%,204.1MiB/1.907GiB,10.45%,7.35MB/116kB,9,0B/0B,0,12:29:38
b27011ad969b,gifted_aryabhata,89.89%,207.7MiB/1.907GiB,10.63%,7.37MB/123kB,10,0B/0B,0,12:29:38
18b874a08016,infallible_nobel,60.22%,220.3MiB/1.907GiB,11.28%,7.4MB/125kB,11,0B/0B,0,12:29:38
b4c417a07cc2,ecstatic_franklin0,87.16%,231.3MiB/1.907GiB,11.84%,7.36MB/137kB,12,0B/0B,0,12:29:38
0ebff0238755,angry_kowalevski,74.77%,224.7MiB/1.907GiB,11.51%,7.35MB/102kB,13,0B/1.02MB,0,12:29:38
f332e62b1d27,upbeat_bhabha,89.28%,234.6MiB/1.907GiB,12.01%,7.43MB/149kB,14,0B/1.02MB,0,12:29:38
78656efa512c,romantic_edison,101.67%,369.9MiB/1.907GiB,18.94%,7.36MB/296kB,15,0B/1.02MB,0,12:29:38
d10a9cf6edce,modest_raman0,0.03%,396.4MiB/1.907GiB,20.30%,7.41MB/2.42MB,16,0B/1.02MB,0,12:29:38
c59e4afea50d,naughty_meninsky,1.01%,399.6MiB/1.907GiB,20.46%,7.36MB/2.4MB,17,0B/1.02MB,0,12:29:38
