CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,PIDS_JULIA,BLOCKI/O,PIDS_DOCKER,TIMESTAMP
f2cd76cde833,wonderful_mestorf8,102.77%,174.8MiB/1.907GiB,8.95%,3.63MB/52.4kB,2,0B/0B,0,21:22:37
116191a9b223,gifted_heyrovsky,102.55%,208.5MiB/1.907GiB,10.67%,5.61MB/98.7kB,3,0B/0B,0,21:22:37
4f8cd51e3967,nostalgic_raman,0.00%,194MiB/1.907GiB,9.93%,5.68MB/109kB,4,0B/0B,0,21:22:37
e26933029823,suspicious_booth,0.00%,193.8MiB/1.907GiB,9.92%,5.69MB/97.3kB,5,0B/0B,0,21:22:37
1c4964dd2d30,inspiring_brown,102.41%,183.6MiB/1.907GiB,9.40%,5.44MB/66.9kB,6,0B/0B,0,21:22:37
5003d9abf1ca,musing_dubinsky6,0.00%,197.2MiB/1.907GiB,10.09%,5.72MB/101kB,7,0B/0B,0,21:22:37
c7ebdd18c132,nostalgic_hermann,62.07%,191.8MiB/1.907GiB,9.82%,5.68MB/93kB,8,0B/0B,0,21:22:37
e810169d4b31,sleepy_liskov,0.00%,198.8MiB/1.907GiB,10.18%,7.38MB/136kB,9,0B/0B,0,21:22:37
76f602e5ae62,dreamy_lichterman,0.00%,195.1MiB/1.907GiB,9.99%,7.33MB/116kB,10,0B/0B,0,21:22:37
aca964659263,laughing_liskov,45.09%,203.1MiB/1.907GiB,10.40%,7.41MB/135kB,11,0B/0B,0,21:22:37
18d93e35fc53,eloquent_hugle,102.21%,209.9MiB/1.907GiB,10.75%,7.35MB/124kB,12,0B/0B,0,21:22:37
bb9b2c72e6e1,sad_morse,101.51%,205.8MiB/1.907GiB,10.54%,7.36MB/140kB,13,0B/0B,0,21:22:37
631d18cfeed4,priceless_curie,0.00%,203.1MiB/1.907GiB,10.40%,7.35MB/106kB,14,0B/0B,0,21:22:37
22ceed728e8c,friendly_chandrasekhar,0.00%,209.9MiB/1.907GiB,10.75%,7.34MB/106kB,15,0B/0B,0,21:22:37
3a577d18feb3,dazzling_dijkstra,104.27%,219.4MiB/1.907GiB,11.23%,7.43MB/128kB,16,0B/0B,0,21:22:37
01e67737f3a1,dazzling_wilson,100.99%,227MiB/1.907GiB,11.62%,7.34MB/112kB,17,0B/426kB,0,21:22:37
