calculate_maxmin_seconds,clustering_time_seconds,elapsed_time_seconds,create_histogram_seconds,MAPE,MSE,R2,testing_model_seconds,train_global_model_seconds,local_training_seconds
8.83,7.84,101.12,3.14,0.0,0.0,0.0,7.39,9.71,29.02
1.31,0.0,0.0,0.0,1174.2035238661838,0.6113413381112894,-4.107649518178278,0.0,5.91,21.52
1.31,0.0,0.0,0.0,7141.543099080122,0.7859484416091984,-69.97275428301262,0.0,6.29,23.03
0.59,0.0,0.0,0.0,1248.1991123390712,0.6019831892354817,-3.846664064158225,0.0,1.95,14.72
0.91,0.0,0.0,0.0,4602.197460401916,0.7887608738617908,-68.67681264375257,0.0,2.05,14.45
1.0,0.0,0.0,0.0,972.5416278248284,0.6298234835395269,-4.324339362535003,0.0,2.06,15.4
0.59,0.0,0.0,0.0,16651.295985251327,0.7791603602904934,-66.51863724752383,0.0,2.27,15.23
1.29,0.0,0.0,0.0,2200.7816233166077,0.5922148613858861,-3.927008143613248,0.0,5.86,20.0
0.52,0.0,0.0,0.0,5011.062078201449,0.7968170982997155,-69.6769443426429,0.0,5.86,20.35
0.79,0.0,0.0,0.0,1125.3699502973432,0.6262689287135619,-4.064847175504495,0.0,1.92,15.56
0.47,0.0,0.0,0.0,4050.75755347222,0.7679715139245458,-66.66419062281051,0.0,1.84,14.36
0.62,0.0,0.0,0.0,1012.5354032781293,0.6004954228916054,-4.012144302984275,0.0,2.01,19.48
0.61,0.0,0.0,0.0,5327.557124960597,0.7793208555220745,-68.82709635895657,0.0,1.96,14.56
2.02,0.0,0.0,0.0,1440.8893439909225,0.6024263048479731,-3.904742671287205,0.0,1.96,22.95
0.58,0.0,0.0,0.0,7345.181619064245,0.7633139880048864,-67.16857931901534,0.0,1.96,17.76
0.54,0.0,0.0,0.0,998.1682220068386,0.6038458617682434,-3.965722834010335,0.0,1.99,15.52
0.61,0.0,0.0,0.0,4585.857686766685,0.7929784175734776,-68.12845482181388,0.0,5.86,22.04
