CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,BLOCKI/O,PIDS_JULIA,PIDS_DOCKER,TIMESTAMP
d7a7b8f87cec,wizardly_cori,100.02%,200.5MiB/1.907GiB,10.27%,5.91MB/50.3kB,130,0B/0B,0,10:24:32
79624e8b0dd5,serene_noyce,80.15%,197.6MiB/1.907GiB,10.12%,5.9MB/50.5kB,131,0B/0B,0,10:24:32
d7a7b8f87cec,wizardly_cori,95.90%,205.1MiB/1.907GiB,10.50%,7.43MB/74.9kB,130,0B/0B,0,10:24:41
79624e8b0dd5,serene_noyce,99.63%,207.7MiB/1.907GiB,10.64%,9.08MB/87.1kB,131,0B/0B,0,10:24:41
d7a7b8f87cec,wizardly_cori,100.05%,225.2MiB/1.907GiB,11.53%,9.09MB/86.7kB,130,0B/0B,0,10:24:51
79624e8b0dd5,serene_noyce,99.66%,220.3MiB/1.907GiB,11.28%,9.08MB/89.1kB,131,0B/0B,0,10:24:51
d7a7b8f87cec,wizardly_cori,98.41%,231.6MiB/1.907GiB,11.86%,9.09MB/89.3kB,130,0B/0B,0,10:25:00
79624e8b0dd5,serene_noyce,100.08%,245.6MiB/1.907GiB,12.57%,9.08MB/93.7kB,131,0B/164kB,0,10:25:00
