calculate_maxmin_seconds,clustering_time_seconds,elapsed_time_seconds,create_histogram_seconds,MAPE,MSE,R2,testing_model_seconds,train_global_model_seconds,local_training_seconds
14.71,6.42,318.96,8.74,0.0,0.0,0.0,5.55,25.17,53.38
6.33,0.0,0.0,0.0,1771.1482205092498,0.7013772662656185,-5.024386820104873,0.0,9.9,24.57
0.74,0.0,0.0,0.0,5315.209521330451,0.8915692499456053,-77.82104971068146,0.0,10.15,30.03
0.59,0.0,0.0,0.0,2009.8560446229544,0.7094182788296006,-5.051871354969042,0.0,9.68,47.53
0.58,0.0,0.0,0.0,4453.4797514726,0.899571166909751,-77.55126099748324,0.0,1.23,38.05
0.84,0.0,0.0,0.0,1294.0441234716498,0.7067086795817925,-4.963903477011546,0.0,9.85,31.76
0.59,0.0,0.0,0.0,12851.601081354676,0.9010686630045552,-80.14485577817992,0.0,22.28,30.25
0.59,0.0,0.0,0.0,1340.5663135801997,0.7033274157370667,-4.826285670938711,0.0,10.59,29.33
1.9,0.0,0.0,0.0,9484.573721591349,0.881064911317949,-76.69505290210986,0.0,1.22,23.75
2.2,0.0,0.0,0.0,1064.4588409358023,0.6995855952333547,-4.993962906920343,0.0,1.21,23.51
0.39,0.0,0.0,0.0,4522.984235159315,0.8901254199188586,-77.26941432014593,0.0,1.22,22.46
0.39,0.0,0.0,0.0,1153.9147225354154,0.6989066733997237,-5.12934145858504,0.0,1.22,22.31
0.43,0.0,0.0,0.0,6426.985529543515,0.8912084862653771,-76.80220830380165,0.0,9.74,30.8
0.43,0.0,0.0,0.0,1066.182231925291,0.6886581713143687,-4.943429784657497,0.0,1.2,23.28
0.45,0.0,0.0,0.0,6039.983441186281,0.8949263656368286,-78.10943263898972,0.0,10.0,29.94
0.44,0.0,0.0,0.0,1479.532019153039,0.7108907663791284,-5.167058622931247,0.0,9.76,32.14
1.73,0.0,0.0,0.0,5438.228653924928,0.8817734747056971,-78.13027348872292,0.0,1.22,24.88
