CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,PIDS_JULIA,BLOCKI/O,PIDS_DOCKER,TIMESTAMP
eaed927c4fd2,eloquent_austin,102.41%,186.3MiB/1.907GiB,9.54%,5.48MB/60.3kB,2,0B/0B,0,18:39:09
e7ede68d7adc,suspicious_boyd,102.66%,198.1MiB/1.907GiB,10.14%,7.32MB/84.9kB,3,0B/0B,0,18:39:09
e266e603a519,eloquent_mccarthy8,0.00%,210.2MiB/1.907GiB,10.76%,7.32MB/81.6kB,4,0B/1.06MB,0,18:39:09
aa892bbb71f0,kind_leavitt,102.83%,207.8MiB/1.907GiB,10.64%,7.34MB/103kB,5,0B/1.06MB,0,18:39:09
b12de41da98e,vibrant_leakey,0.00%,206.4MiB/1.907GiB,10.57%,7.36MB/107kB,6,0B/1.06MB,0,18:39:09
5f02b6ffe2d5,kind_perlman,102.41%,212.5MiB/1.907GiB,10.88%,7.32MB/85.3kB,7,0B/1.06MB,0,18:39:09
a857f9a63c4d,unruffled_mcnulty,102.03%,219.4MiB/1.907GiB,11.23%,7.34MB/93.6kB,8,0B/1.08MB,0,18:39:09
f8709d543300,eloquent_rosalind,101.13%,225.2MiB/1.907GiB,11.53%,7.39MB/130kB,9,0B/1.97MB,0,18:39:09
eaed927c4fd2,eloquent_austin,0.00%,220.9MiB/1.907GiB,11.31%,7.32MB/93.4kB,2,0B/2.17MB,0,18:40:26
e7ede68d7adc,suspicious_boyd,0.00%,225.8MiB/1.907GiB,11.56%,7.32MB/94.4kB,3,0B/2.17MB,0,18:40:26
e266e603a519,eloquent_mccarthy8,62.96%,229.5MiB/1.907GiB,11.75%,7.32MB/90.6kB,4,0B/2.17MB,0,18:40:26
aa892bbb71f0,kind_leavitt,0.02%,321.9MiB/1.907GiB,16.48%,7.37MB/1.47MB,5,0B/2.17MB,0,18:40:26
b12de41da98e,vibrant_leakey,0.00%,321.4MiB/1.907GiB,16.46%,7.4MB/1.36MB,6,0B/2.17MB,0,18:40:26
5f02b6ffe2d5,kind_perlman,0.00%,328.8MiB/1.907GiB,16.84%,7.34MB/1.29MB,7,0B/2.17MB,0,18:40:26
a857f9a63c4d,unruffled_mcnulty,0.00%,321.9MiB/1.907GiB,16.48%,7.36MB/1.3MB,8,0B/2.17MB,0,18:40:26
f8709d543300,eloquent_rosalind,0.00%,314.8MiB/1.907GiB,16.12%,7.41MB/1.32MB,9,0B/2.17MB,0,18:40:26
5f02b6ffe2d5,kind_perlman,0.00%,328.8MiB/1.907GiB,16.84%,7.34MB/1.29MB,7,0B/2.17MB,0,18:41:54
a857f9a63c4d,unruffled_mcnulty,0.00%,321.9MiB/1.907GiB,16.48%,7.37MB/1.3MB,8,0B/2.17MB,0,18:41:54
f8709d543300,eloquent_rosalind,8.13%,13.19MiB/1.907GiB,0.68%,7.41MB/1.32MB,9,0B/2.17MB,0,18:41:54
