CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,PIDS_JULIA,BLOCKI/O,PIDS_DOCKER,TIMESTAMP
8afc0af14bbd,priceless_spence,102.73%,148.4MiB/1.907GiB,7.60%,1.75MB/41.6kB,2,0B/0B,0,21:56:47
ede82ed9566d,wizardly_heyrovsky,99.45%,185.3MiB/1.907GiB,9.49%,4.14MB/53.3kB,3,0B/0B,0,21:56:47
4966f0fc0098,gifted_wright,0.00%,182.6MiB/1.907GiB,9.35%,4.15MB/57.5kB,4,0B/0B,0,21:56:47
31804b699f4b,vigilant_kapitsa,81.93%,198.5MiB/1.907GiB,10.16%,5.43MB/69.8kB,5,0B/0B,0,21:56:47
18e84bc072cf,peaceful_mahavira,0.00%,195.6MiB/1.907GiB,10.01%,5.66MB/70kB,6,0B/0B,0,21:56:47
9465ec86b452,brave_carson,18.65%,199MiB/1.907GiB,10.19%,7.18MB/122kB,7,0B/0B,0,21:56:47
dc56cdd00afc,relaxed_shannon,0.00%,203.5MiB/1.907GiB,10.42%,7.29MB/83.8kB,8,0B/0B,0,21:56:47
1ddae9cbe76f,compassionate_turing,82.43%,207.1MiB/1.907GiB,10.60%,7.31MB/80.1kB,9,0B/1.06MB,0,21:56:47
8afc0af14bbd,priceless_spence,103.61%,217.9MiB/1.907GiB,11.16%,7.33MB/97.4kB,2,0B/0B,0,21:58:07
ede82ed9566d,wizardly_heyrovsky,100.45%,226.8MiB/1.907GiB,11.61%,7.33MB/94.6kB,3,0B/1.08MB,0,21:58:07
4966f0fc0098,gifted_wright,101.26%,225.2MiB/1.907GiB,11.53%,7.34MB/98.4kB,4,0B/1.38MB,0,21:58:07
31804b699f4b,vigilant_kapitsa,55.90%,241.2MiB/1.907GiB,12.35%,7.34MB/127kB,5,0B/2.24MB,0,21:58:07
18e84bc072cf,peaceful_mahavira,0.00%,229.8MiB/1.907GiB,11.76%,7.33MB/92.9kB,6,0B/2.17MB,0,21:58:07
9465ec86b452,brave_carson,0.00%,287.4MiB/1.907GiB,14.71%,7.35MB/152kB,7,0B/1.93MB,0,21:58:07
dc56cdd00afc,relaxed_shannon,0.00%,331.2MiB/1.907GiB,16.96%,7.34MB/1.28MB,8,0B/2.23MB,0,21:58:07
1ddae9cbe76f,compassionate_turing,0.00%,316.4MiB/1.907GiB,16.20%,7.33MB/1.27MB,9,0B/2.2MB,0,21:58:07
