CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,BLOCKI/O,PIDS_JULIA,PIDS_DOCKER,TIMESTAMP
2102c098ac32,quizzical_lamarr,100.10%,194.8MiB/1.907GiB,9.97%,5.93MB/46.4kB,84,0B/0B,0,10:05:56
f6ea7a40f92c,suspicious_albattani,100.13%,197.5MiB/1.907GiB,10.11%,5.9MB/46.4kB,85,0B/0B,0,10:05:56
2102c098ac32,quizzical_lamarr,53.18%,201.4MiB/1.907GiB,10.31%,9.08MB/83.5kB,84,0B/0B,0,10:06:06
f6ea7a40f92c,suspicious_albattani,100.05%,204.4MiB/1.907GiB,10.46%,9.08MB/95.1kB,85,0B/0B,0,10:06:06
2102c098ac32,quizzical_lamarr,100.10%,221.4MiB/1.907GiB,11.33%,9.1MB/87.2kB,84,0B/0B,0,10:06:15
f6ea7a40f92c,suspicious_albattani,99.33%,216.6MiB/1.907GiB,11.09%,9.08MB/97.9kB,85,0B/0B,0,10:06:15
2102c098ac32,quizzical_lamarr,98.85%,227.8MiB/1.907GiB,11.67%,9.1MB/89.8kB,84,0B/0B,0,10:06:24
f6ea7a40f92c,suspicious_albattani,99.67%,242.1MiB/1.907GiB,12.40%,9.08MB/102kB,85,0B/164kB,0,10:06:24
