calculate_maxmin_seconds,clustering_time_seconds,elapsed_time_seconds,create_histogram_seconds,MAPE,MSE,R2,testing_model_seconds,train_global_model_seconds,local_training_seconds
6.76,4.65,79.38,0.92,0.0,0.0,0.0,2.7,5.49,25.76
0.67,0.0,0.0,0.0,3532.693855026518,0.2217948028943946,-20.49742385479151,0.0,1.22,17.02
0.59,0.0,0.0,0.0,2824.2103146594354,0.2092993935671472,-20.002900225371064,0.0,1.99,15.13
0.6,0.0,0.0,0.0,626.9479003999211,0.17152871408878204,0.43147728542222574,0.0,1.22,18.1
0.62,0.0,0.0,0.0,3069.656249513897,0.21412255993708737,-18.352538331024885,0.0,1.18,17.75
0.66,0.0,0.0,0.0,2735.5850286376176,0.2087128292951345,-18.872125067844067,0.0,1.29,17.09
0.54,0.0,0.0,0.0,3083.141538912861,0.20930993217720825,-19.93279048098529,0.0,1.22,17.95
0.59,0.0,0.0,0.0,614.564894704269,0.16855368904714788,0.42489103924092986,0.0,1.24,17.83
0.58,0.0,0.0,0.0,3978.374004680525,0.20799155533795757,-17.853000062093848,0.0,1.21,17.21
0.49,0.0,0.0,0.0,2549.822031712591,0.21185657397312663,-19.39528575077285,0.0,1.21,16.17
0.4,0.0,0.0,0.0,6544.075679859944,0.21471468845212704,-20.293634395777055,0.0,1.2,18.26
0.42,0.0,0.0,0.0,438.22280259389527,0.17048870968009985,0.4378611631605997,0.0,1.2,17.8
0.43,0.0,0.0,0.0,3149.559301403274,0.216098665056358,-18.203891683714627,0.0,2.01,15.36
0.44,0.0,0.0,0.0,2663.294373807231,0.21204792884519463,-18.659588056413085,0.0,1.21,17.83
0.45,0.0,0.0,0.0,2784.680029960912,0.20735639012045387,-19.459371938010086,0.0,1.18,15.82
0.45,0.0,0.0,0.0,716.013191434364,0.1686413727290566,0.4514862058187432,0.0,1.22,15.2
0.55,0.0,0.0,0.0,2183.052984838107,0.21018738186403477,-17.683371035314206,0.0,1.23,14.96
