CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,PIDS_JULIA,BLOCKI/O,PIDS_DOCKER,TIMESTAMP
434fd4bf5b57,hungry_bose,0.00%,160.8MiB/1.907GiB,8.23%,1.8MB/47.4kB,2,0B/0B,0,10:04:10
edae866a99fd,quizzical_lovelace,0.00%,156MiB/1.907GiB,7.99%,1.8MB/44.1kB,3,0B/0B,0,10:04:10
752eb1fbe449,sleepy_engelbart,103.95%,176.5MiB/1.907GiB,9.04%,4.22MB/60.1kB,4,0B/0B,0,10:04:10
882c5a7c0a1e,vigilant_golick,0.00%,178.3MiB/1.907GiB,9.13%,4.17MB/59.2kB,5,0B/0B,0,10:04:10
3db1e0eb8efe,affectionate_proskuriakova,80.10%,178.4MiB/1.907GiB,9.14%,4.17MB/69.9kB,6,0B/0B,0,10:04:10
c3a86657538c,serene_kowalevski,99.38%,185.2MiB/1.907GiB,9.48%,5.35MB/81.4kB,7,0B/0B,0,10:04:10
d595b0790865,laughing_meninsky,93.20%,177.7MiB/1.907GiB,9.10%,4.15MB/49.2kB,8,0B/0B,0,10:04:10
45e1c6dc62db,mystifying_rosalind,0.00%,192.8MiB/1.907GiB,9.87%,5.7MB/111kB,9,0B/0B,0,10:04:10
8a664be9e838,vigorous_meninsky,0.00%,195.2MiB/1.907GiB,9.99%,5.71MB/92.3kB,10,0B/0B,0,10:04:10
61bcd8a78a4e,romantic_ardinghelli8,0.00%,197.6MiB/1.907GiB,10.12%,7.32MB/97.3kB,11,0B/0B,0,10:04:10
20763e9413d3,admiring_swartz,0.06%,197.1MiB/1.907GiB,10.09%,7.3MB/87.4kB,12,0B/0B,0,10:04:10
bdf980273889,upbeat_villani,99.66%,203MiB/1.907GiB,10.39%,7.35MB/124kB,13,0B/0B,0,10:04:10
d04f7b4e9a90,dreamy_lumiere,103.06%,205.3MiB/1.907GiB,10.51%,7.34MB/121kB,14,0B/0B,0,10:04:10
3e2821c7eeb2,trusting_yalow,64.82%,215.6MiB/1.907GiB,11.04%,7.36MB/106kB,15,0B/0B,0,10:04:10
ffab4a0ec1a9,modest_shockley,0.00%,206.5MiB/1.907GiB,10.57%,7.35MB/123kB,16,0B/0B,0,10:04:10
7f0eab21c0b9,epic_dijkstra6,99.50%,219.7MiB/1.907GiB,11.25%,7.38MB/139kB,17,0B/0B,0,10:04:10
434fd4bf5b57,hungry_bose,103.23%,229.6MiB/1.907GiB,11.76%,7.38MB/121kB,2,0B/1.87MB,0,10:06:36
edae866a99fd,quizzical_lovelace,0.00%,224.1MiB/1.907GiB,11.47%,7.4MB/119kB,3,0B/1.9MB,0,10:06:36
752eb1fbe449,sleepy_engelbart,0.00%,231.6MiB/1.907GiB,11.86%,7.41MB/115kB,4,0B/2.17MB,0,10:06:36
882c5a7c0a1e,vigilant_golick,0.00%,320MiB/1.907GiB,16.38%,7.36MB/128kB,5,0B/1.9MB,0,10:06:36
3db1e0eb8efe,affectionate_proskuriakova,7.83%,325.3MiB/1.907GiB,16.65%,7.35MB/269kB,6,0B/2.17MB,0,10:06:36
c3a86657538c,serene_kowalevski,0.00%,405MiB/1.907GiB,20.74%,7.38MB/2.41MB,7,0B/2.17MB,0,10:06:36
d595b0790865,laughing_meninsky,0.00%,409MiB/1.907GiB,20.94%,7.37MB/2.38MB,8,0B/2.17MB,0,10:06:36
45e1c6dc62db,mystifying_rosalind,0.00%,400.9MiB/1.907GiB,20.53%,7.43MB/2.44MB,9,0B/2.17MB,0,10:06:36
8a664be9e838,vigorous_meninsky,0.00%,415.1MiB/1.907GiB,21.26%,7.41MB/2.36MB,10,0B/1.09MB,0,10:06:36
61bcd8a78a4e,romantic_ardinghelli8,0.00%,401.1MiB/1.907GiB,20.53%,7.39MB/2.36MB,11,0B/1.02MB,0,10:06:36
20763e9413d3,admiring_swartz,0.00%,413.4MiB/1.907GiB,21.17%,7.37MB/2.34MB,12,0B/1.02MB,0,10:06:36
bdf980273889,upbeat_villani,0.00%,395.6MiB/1.907GiB,20.25%,7.38MB/2.38MB,13,0B/1.02MB,0,10:06:36
d04f7b4e9a90,dreamy_lumiere,0.00%,408.5MiB/1.907GiB,20.91%,7.37MB/2.37MB,14,0B/1.02MB,0,10:06:36
3e2821c7eeb2,trusting_yalow,0.00%,414.5MiB/1.907GiB,21.22%,7.39MB/2.35MB,15,0B/1.02MB,0,10:06:36
ffab4a0ec1a9,modest_shockley,0.00%,391.3MiB/1.907GiB,20.04%,7.38MB/2.39MB,16,0B/1.02MB,0,10:06:36
7f0eab21c0b9,epic_dijkstra6,0.00%,398.1MiB/1.907GiB,20.38%,7.42MB/2.39MB,17,0B/1.02MB,0,10:06:36
