calculate_maxmin_seconds,clustering_time_seconds,elapsed_time_seconds,create_histogram_seconds,MAPE,MSE,R2,testing_model_seconds,train_global_model_seconds,local_training_seconds
15.68,4.8,221.34,2.17,0.0,0.0,0.0,34.8,18.4,39.9
0.65,0.0,0.0,0.0,935.3193333376224,0.613808173307934,-4.1719420324502385,0.0,14.67,21.74
0.98,0.0,0.0,0.0,4669.812092050092,0.7952432723485293,-70.01088048170966,0.0,15.66,19.08
0.64,0.0,0.0,0.0,1010.8026482909164,0.6206109821280106,-4.062744528559776,0.0,14.65,26.82
2.0,0.0,0.0,0.0,6473.9727723396245,0.7763989049639769,-69.29107800458002,0.0,2.04,32.84
2.62,0.0,0.0,0.0,1013.0232052281046,0.6254111226266267,-4.149056888163969,0.0,1.21,34.32
0.68,0.0,0.0,0.0,8787.952347686574,0.7852573366049644,-68.27901201958154,0.0,14.75,26.04
3.82,0.0,0.0,0.0,1327.4903543349049,0.6338991718727119,-4.040840376727429,0.0,1.21,24.54
2.92,0.0,0.0,0.0,9854.823307028828,0.7970372050326131,-69.37234127968023,0.0,2.03,25.23
0.74,0.0,0.0,0.0,1171.0269311340337,0.6363569244210338,-4.279713331259844,0.0,1.24,26.76
0.72,0.0,0.0,0.0,5828.091623931409,0.7940518522526149,-69.26242251811523,0.0,1.22,26.39
0.43,0.0,0.0,0.0,1141.91560597698,0.6132855420744677,-4.159290848170703,0.0,14.67,20.4
1.84,0.0,0.0,0.0,5976.098949303545,0.7877836330393929,-69.94758183373,0.0,1.21,27.09
0.42,0.0,0.0,0.0,913.5445891769756,0.6104573365713477,-4.088610111297692,0.0,14.68,19.99
0.44,0.0,0.0,0.0,5432.254075616318,0.7956351669278459,-70.15158758237904,0.0,1.22,20.92
0.44,0.0,0.0,0.0,1382.179880391443,0.6249419325189699,-4.105692065245779,0.0,1.28,20.86
1.92,0.0,0.0,0.0,6458.88604886841,0.7850732365651532,-70.0665527953611,0.0,1.22,24.65
