CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,PIDS_JULIA,BLOCKI/O,PIDS_DOCKER,TIMESTAMP
2d9167b0d1d6,infallible_wilson,102.70%,159.6MiB/1.907GiB,8.17%,1.75MB/32.3kB,2,0B/0B,0,19:49:16
a32defd7b0b3,quirky_hugle,103.33%,177.5MiB/1.907GiB,9.09%,3.67MB/56.7kB,3,0B/0B,0,19:49:16
cd14967eca9d,goofy_darwin,53.68%,183.1MiB/1.907GiB,9.37%,4.16MB/66.3kB,4,0B/0B,0,19:49:16
66e2f65d3cf1,objective_elion,102.24%,194.6MiB/1.907GiB,9.97%,5.47MB/73.2kB,5,0B/0B,0,19:49:16
4310975e3e25,determined_mcclintock,101.47%,190MiB/1.907GiB,9.73%,5.52MB/91.6kB,6,0B/0B,0,19:49:16
6463895f23f7,nervous_joliot,94.16%,184.6MiB/1.907GiB,9.45%,5.43MB/61.5kB,7,0B/0B,0,19:49:16
4a12d5cff5c8,tender_ritchie,0.00%,189.8MiB/1.907GiB,9.72%,5.69MB/95.5kB,8,0B/0B,0,19:49:16
383d97805f3b,thirsty_brattain,101.78%,204.7MiB/1.907GiB,10.48%,7.34MB/112kB,9,0B/0B,0,19:49:16
2d9167b0d1d6,infallible_wilson,0.00%,207MiB/1.907GiB,10.60%,7.34MB/117kB,2,0B/1.06MB,0,19:50:38
a32defd7b0b3,quirky_hugle,102.80%,228.9MiB/1.907GiB,11.72%,7.37MB/108kB,3,0B/1.08MB,0,19:50:38
cd14967eca9d,goofy_darwin,99.71%,229.5MiB/1.907GiB,11.75%,7.33MB/105kB,4,0B/1.15MB,0,19:50:38
66e2f65d3cf1,objective_elion,103.11%,230.7MiB/1.907GiB,11.81%,7.33MB/103kB,5,0B/1.57MB,0,19:50:38
4310975e3e25,determined_mcclintock,100.79%,227.1MiB/1.907GiB,11.63%,7.37MB/144kB,6,0B/2.17MB,0,19:50:38
6463895f23f7,nervous_joliot,0.00%,282.4MiB/1.907GiB,14.46%,7.36MB/117kB,7,0B/1.15MB,0,19:50:38
4a12d5cff5c8,tender_ritchie,0.00%,319.6MiB/1.907GiB,16.36%,7.37MB/1.29MB,8,0B/2.17MB,0,19:50:38
383d97805f3b,thirsty_brattain,0.00%,327.4MiB/1.907GiB,16.76%,7.36MB/1.32MB,9,0B/2.2MB,0,19:50:38
66e2f65d3cf1,objective_elion,0.00%,328.8MiB/1.907GiB,16.83%,7.35MB/1.29MB,5,0B/2.22MB,0,19:52:20
4310975e3e25,determined_mcclintock,7.20%,314.5MiB/1.907GiB,16.10%,7.38MB/1.32MB,6,0B/2.17MB,0,19:52:20
6463895f23f7,nervous_joliot,1.79%,16.29MiB/1.907GiB,0.83%,7.37MB/1.29MB,7,0B/1.15MB,0,19:52:20
4a12d5cff5c8,tender_ritchie,0.00%,16.04MiB/1.907GiB,0.82%,7.37MB/1.3MB,8,0B/2.17MB,0,19:52:20
383d97805f3b,thirsty_brattain,0.00%,327.3MiB/1.907GiB,16.76%,7.36MB/1.32MB,9,0B/2.2MB,0,19:52:20
