CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,BLOCKI/O,PIDS_JULIA,PIDS_DOCKER,TIMESTAMP
b70b49a5e771,heuristic_curie,89.93%,192.7MiB/1.907GiB,9.86%,5.95MB/71.7kB,152,0B/0B,0,10:33:25
4a3ac9bcb04e,pensive_tereshkova,99.72%,200.8MiB/1.907GiB,10.28%,5.93MB/60.6kB,153,0B/0B,0,10:33:25
b70b49a5e771,heuristic_curie,48.74%,199.5MiB/1.907GiB,10.21%,9.11MB/106kB,152,0B/0B,0,10:33:34
4a3ac9bcb04e,pensive_tereshkova,99.70%,201.3MiB/1.907GiB,10.31%,9.11MB/96.3kB,153,0B/0B,0,10:33:34
b70b49a5e771,heuristic_curie,100.18%,219.5MiB/1.907GiB,11.24%,9.13MB/110kB,152,0B/0B,0,10:33:43
4a3ac9bcb04e,pensive_tereshkova,99.37%,215.7MiB/1.907GiB,11.05%,9.11MB/99.1kB,153,0B/0B,0,10:33:43
b70b49a5e771,heuristic_curie,98.59%,227.5MiB/1.907GiB,11.65%,9.13MB/113kB,152,0B/24.6kB,0,10:33:52
4a3ac9bcb04e,pensive_tereshkova,90.19%,241.9MiB/1.907GiB,12.39%,9.11MB/102kB,153,0B/164kB,0,10:33:52
