calculate_maxmin_seconds,clustering_time_seconds,elapsed_time_seconds,create_histogram_seconds,MAPE,MSE,R2,testing_model_seconds,train_global_model_seconds,local_training_seconds
8.69,4.55,153.38,2.05,0.0,0.0,0.0,20.86,8.58,33.95
1.65,0.0,0.0,0.0,1115.2786271682778,0.5753643711475495,-3.66872872444286,0.0,4.74,19.26
2.13,0.0,0.0,0.0,4516.161658007399,0.7404282384097269,-64.72552299186964,0.0,3.09,27.44
0.78,0.0,0.0,0.0,1113.5647404852923,0.5867106679905972,-3.6835154661792,0.0,4.67,19.59
0.57,0.0,0.0,0.0,4773.500956534466,0.7202002863744861,-61.92964475147725,0.0,5.56,18.76
0.55,0.0,0.0,0.0,963.5503313747143,0.5722727909167462,-3.669666153769864,0.0,1.27,25.24
1.19,0.0,0.0,0.0,5122.274585392401,0.7527387736057382,-65.39100531554955,0.0,4.65,28.86
1.71,0.0,0.0,0.0,1171.0656800565662,0.5825077272643872,-3.6488575342254856,0.0,4.48,18.75
0.95,0.0,0.0,0.0,6153.044378829063,0.7289567662155555,-63.99786765208477,0.0,1.24,23.78
1.5,0.0,0.0,0.0,2240.0293071358415,0.5757914916101815,-3.674838815479573,0.0,4.77,29.05
1.18,0.0,0.0,0.0,4537.586377974694,0.7238155390052361,-62.20926988757306,0.0,4.77,19.6
2.76,0.0,0.0,0.0,1259.268365188222,0.5852767395090979,-3.697466602800557,0.0,1.37,23.55
2.39,0.0,0.0,0.0,4916.461365808085,0.7610463359681457,-66.54870718918774,0.0,1.23,23.46
0.43,0.0,0.0,0.0,943.4615130826434,0.5795431768202051,-3.641728963952581,0.0,1.34,21.37
1.5,0.0,0.0,0.0,5222.805609821845,0.7118437149881397,-63.03013565042545,0.0,2.31,19.77
2.66,0.0,0.0,0.0,1182.6426476661277,0.5682298136147097,-3.6593159661118024,0.0,2.04,29.07
0.44,0.0,0.0,0.0,5256.204495819408,0.7234897044351302,-63.91784384642591,0.0,1.96,23.19
