CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,BLOCKI/O,PIDS_JULIA,PIDS_DOCKER,TIMESTAMP
f98f6f2213fd,quirky_carson,90.19%,198.9MiB/1.907GiB,10.18%,5.9MB/46.4kB,86,0B/0B,0,10:06:45
92c806f688ca,boring_jepsen,99.94%,190.3MiB/1.907GiB,9.74%,5.93MB/66.6kB,87,0B/0B,0,10:06:45
f98f6f2213fd,quirky_carson,57.33%,203.5MiB/1.907GiB,10.42%,9.09MB/95.4kB,86,0B/0B,0,10:06:54
92c806f688ca,boring_jepsen,99.63%,197.8MiB/1.907GiB,10.13%,9.14MB/119kB,87,0B/0B,0,10:06:54
f98f6f2213fd,quirky_carson,79.72%,225.7MiB/1.907GiB,11.56%,9.12MB/99.5kB,86,0B/0B,0,10:07:03
92c806f688ca,boring_jepsen,99.66%,210.6MiB/1.907GiB,10.78%,9.14MB/122kB,87,0B/0B,0,10:07:03
f98f6f2213fd,quirky_carson,99.08%,233.5MiB/1.907GiB,11.95%,9.12MB/102kB,86,0B/0B,0,10:07:12
92c806f688ca,boring_jepsen,100.07%,235.4MiB/1.907GiB,12.05%,9.14MB/126kB,87,0B/164kB,0,10:07:12
