CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,PIDS_JULIA,BLOCKI/O,PIDS_DOCKER,TIMESTAMP
c6dc249ff835,angry_chaplygin,92.33%,160.9MiB/1.907GiB,8.24%,2.1MB/41.5kB,2,0B/0B,0,02:48:22
111b6e8b33ae,thirsty_joliot,103.22%,166.2MiB/1.907GiB,8.51%,3.62MB/42kB,3,0B/0B,0,02:48:22
4e8314e6d06a,quirky_keller,0.00%,178.9MiB/1.907GiB,9.16%,4.15MB/52.9kB,4,0B/0B,0,02:48:22
0ee5bec2e0b9,quizzical_babbage,8.95%,175.7MiB/1.907GiB,8.99%,4.17MB/75.5kB,5,0B/0B,0,02:48:22
025a37c52370,friendly_spence9,102.31%,186.6MiB/1.907GiB,9.56%,5.42MB/60.7kB,6,0B/0B,0,02:48:22
4eb0d2cff204,zen_chaplygin,104.64%,185.8MiB/1.907GiB,9.51%,5.42MB/77.2kB,7,0B/0B,0,02:48:22
2bef63401e8f,brave_mahavira,0.00%,186.2MiB/1.907GiB,9.53%,5.68MB/95.2kB,8,0B/0B,0,02:48:22
2b3b47682bbe,epic_vaughan,0.00%,188.4MiB/1.907GiB,9.65%,5.67MB/85.4kB,9,0B/0B,0,02:48:22
c6dc249ff835,angry_chaplygin,104.10%,199.5MiB/1.907GiB,10.21%,7.32MB/85kB,2,0B/0B,0,02:49:40
111b6e8b33ae,thirsty_joliot,0.00%,204.5MiB/1.907GiB,10.47%,7.33MB/82.7kB,3,0B/1.06MB,0,02:49:40
4e8314e6d06a,quirky_keller,0.00%,206.6MiB/1.907GiB,10.58%,7.32MB/108kB,4,0B/795kB,0,02:49:40
0ee5bec2e0b9,quizzical_babbage,101.09%,214.9MiB/1.907GiB,11.00%,7.36MB/115kB,5,0B/811kB,0,02:49:40
025a37c52370,friendly_spence9,102.17%,239.5MiB/1.907GiB,12.26%,7.33MB/95.3kB,6,0B/1.18MB,0,02:49:40
4eb0d2cff204,zen_chaplygin,0.00%,224MiB/1.907GiB,11.47%,7.33MB/112kB,7,0B/1.11MB,0,02:49:40
2bef63401e8f,brave_mahavira,37.78%,221MiB/1.907GiB,11.31%,7.35MB/118kB,8,0B/2.18MB,0,02:49:40
2b3b47682bbe,epic_vaughan,103.23%,232.8MiB/1.907GiB,11.92%,7.34MB/109kB,9,0B/1.9MB,0,02:49:40
