CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,PIDS_JULIA,BLOCKI/O,PIDS_DOCKER,TIMESTAMP
dd4de1bfd4fe,laughing_carson,0.00%,155.1MiB/1.907GiB,7.94%,1.8MB/43.2kB,2,0B/0B,0,12:58:39
9de2712eea8e,optimistic_meninsky,0.00%,174.9MiB/1.907GiB,8.96%,3.63MB/46.4kB,3,0B/0B,0,12:58:39
d3dd9d50f1a9,jovial_mirzakhani,92.47%,170.9MiB/1.907GiB,8.75%,3.66MB/67.8kB,4,0B/0B,0,12:58:39
f456c3f43afb,brave_stonebraker,0.00%,182.2MiB/1.907GiB,9.33%,4.16MB/65.1kB,5,0B/0B,0,12:58:39
010e4dd7fa5e,agitated_hodgkin7,99.92%,179.4MiB/1.907GiB,9.19%,3.64MB/49.5kB,6,0B/0B,0,12:58:39
28762ec4d2b2,suspicious_goldberg,97.72%,188.1MiB/1.907GiB,9.63%,5.41MB/55.6kB,7,0B/0B,0,12:58:39
cc4fe56f3783,zealous_jones,0.00%,190.1MiB/1.907GiB,9.74%,5.67MB/92.9kB,8,0B/0B,0,12:58:39
bef1c3736084,gallant_mclean,0.00%,196.4MiB/1.907GiB,10.05%,7.31MB/115kB,9,0B/0B,0,12:58:39
30df338cdf92,cranky_mestorf,0.14%,194.4MiB/1.907GiB,9.95%,7.31MB/120kB,10,0B/0B,0,12:58:39
2496e5ed41ba,musing_benz5,89.39%,203.4MiB/1.907GiB,10.41%,7.34MB/96.2kB,11,0B/0B,0,12:58:39
7dc80e3ed0ef,amazing_liskov,0.00%,205MiB/1.907GiB,10.50%,7.34MB/124kB,12,0B/0B,0,12:58:39
fd81f27d185f,competent_bardeen,99.01%,231.5MiB/1.907GiB,11.85%,7.36MB/124kB,13,0B/0B,0,12:58:39
efd81c8a9548,clever_leavitt,100.52%,246MiB/1.907GiB,12.60%,7.39MB/166kB,14,0B/32.8kB,0,12:58:39
fc4ce9fb9e3a,upbeat_cori,76.55%,231.1MiB/1.907GiB,11.83%,7.36MB/144kB,15,0B/991kB,0,12:58:39
e5d860e5e6e1,admiring_easley,0.00%,227MiB/1.907GiB,11.62%,7.37MB/99.3kB,16,0B/1.02MB,0,12:58:39
1c0878e0c060,cocky_hodgkin,103.07%,246.3MiB/1.907GiB,12.61%,7.34MB/130kB,17,0B/1.02MB,0,12:58:39
