CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,PIDS_JULIA,BLOCKI/O,PIDS_DOCKER,TIMESTAMP
961a28b719b1,keen_banach,92.82%,139.1MiB/1.907GiB,7.12%,1.76MB/43.4kB,2,0B/0B,0,09:32:54
aa5982fc48ee,musing_bartik,13.16%,164.7MiB/1.907GiB,8.43%,1.8MB/37kB,3,0B/0B,0,09:32:54
295602f1d6d4,friendly_hugle,90.44%,184.1MiB/1.907GiB,9.43%,3.72MB/56.1kB,4,0B/0B,0,09:32:54
02fbead018cc,friendly_euclid,98.97%,182.8MiB/1.907GiB,9.36%,3.65MB/56.1kB,5,0B/0B,0,09:32:54
6a0357bd9a5c,stupefied_wiles,106.71%,184.7MiB/1.907GiB,9.46%,5.9MB/98.2kB,6,0B/0B,0,09:32:54
022882111e6f,serene_tesla,104.23%,191.6MiB/1.907GiB,9.81%,5.9MB/91.3kB,7,0B/0B,0,09:32:54
33e5d6ad8282,vigorous_cori,0.00%,192.6MiB/1.907GiB,9.86%,6.12MB/99.2kB,8,0B/0B,0,09:32:54
19e588908397,optimistic_hamilton,103.59%,202.2MiB/1.907GiB,10.35%,7.78MB/106kB,9,0B/0B,0,09:32:54
6444591d380e,wizardly_bhabha,0.00%,204.8MiB/1.907GiB,10.49%,7.79MB/110kB,10,0B/0B,0,09:32:54
9eb41264aad8,flamboyant_engelbart,0.00%,208.1MiB/1.907GiB,10.65%,7.8MB/158kB,11,0B/0B,0,09:32:54
17a90129807b,elated_kapitsa,89.67%,218.1MiB/1.907GiB,11.17%,7.78MB/129kB,12,0B/0B,0,09:32:54
73e2b6f17d96,eager_lumiere,99.69%,230.3MiB/1.907GiB,11.79%,7.78MB/106kB,13,0B/131kB,0,09:32:54
c0b2d55b9f6b,jovial_saha,86.99%,223.4MiB/1.907GiB,11.44%,7.81MB/123kB,14,0B/819kB,0,09:32:54
4ae3f82f3080,gallant_kilby,98.86%,244.4MiB/1.907GiB,12.51%,7.77MB/109kB,15,0B/1.02MB,0,09:32:54
250a63770a4b,objective_bassi,0.00%,406.5MiB/1.907GiB,20.81%,7.82MB/2.34MB,16,0B/1.02MB,0,09:32:54
7ffcd6163485,eloquent_mestorf,0.00%,410.5MiB/1.907GiB,21.02%,7.8MB/2.35MB,17,0B/1.58MB,0,09:32:54
