calculate_maxmin_seconds,clustering_time_seconds,elapsed_time_seconds,create_histogram_seconds,MAPE,MSE,R2,testing_model_seconds,train_global_model_seconds,local_training_seconds
47.38,6.56,188.17,10.84,0.0,0.0,0.0,12.33,12.64,35.19
0.54,0.0,0.0,0.0,4209.930079013179,0.21151607269558817,-19.022619708150845,0.0,1.28,18.81
0.58,0.0,0.0,0.0,4915.360134962975,0.20505613752087165,-19.18209840363473,0.0,1.3,27.68
0.52,0.0,0.0,0.0,399.24437103279297,0.16870257116745865,0.49038236386913825,0.0,1.25,19.37
0.56,0.0,0.0,0.0,4177.96750735845,0.19840614007046395,-16.75691665462921,0.0,7.83,28.65
0.59,0.0,0.0,0.0,3261.028986606582,0.20645650064176813,-18.40004234205622,0.0,2.09,21.64
0.81,0.0,0.0,0.0,17440.225035293963,0.2033915119543152,-19.387483340617905,0.0,9.56,24.63
0.57,0.0,0.0,0.0,472.00336363405074,0.1664066261208653,0.469183680397381,0.0,1.24,25.88
0.93,0.0,0.0,0.0,2167.0493657418815,0.20102519686501424,-17.069585731015742,0.0,1.24,23.39
0.6,0.0,0.0,0.0,3136.187772375223,0.2126551073273132,-19.21251602140093,0.0,4.69,21.27
0.44,0.0,0.0,0.0,2016.4962510720188,0.20028081631998945,-18.8254614271425,0.0,6.9,22.05
0.39,0.0,0.0,0.0,1335.9989960179362,0.1631634713389171,0.4890676544480057,0.0,2.03,21.73
0.53,0.0,0.0,0.0,2931.495102593177,0.20476806217380683,-17.230850170975497,0.0,9.5,24.93
0.41,0.0,0.0,0.0,7851.009840159692,0.20522915534822056,-18.513061044893657,0.0,2.02,18.94
0.39,0.0,0.0,0.0,2866.872163824892,0.2018695017268309,-19.36505141176202,0.0,1.24,16.8
0.46,0.0,0.0,0.0,537.9409843515077,0.17016550997165453,0.4877433088289733,0.0,6.99,25.05
0.4,0.0,0.0,0.0,4911.673260083299,0.20359666203729368,-17.129717251213933,0.0,9.64,22.3
