CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,PIDS_JULIA,BLOCKI/O,PIDS_DOCKER,TIMESTAMP
bd3ec1bf6d92,elated_wilson,0.00%,181.1MiB/1.907GiB,9.27%,4.16MB/53kB,2,0B/0B,0,10:24:53
6a9dbcdcf364,distracted_archimedes,0.00%,181.8MiB/1.907GiB,9.31%,4.18MB/74kB,3,0B/0B,0,10:24:53
34189b205040,silly_lovelace,0.00%,180.1MiB/1.907GiB,9.22%,4.16MB/60.5kB,4,0B/0B,0,10:24:53
1e122651429e,modest_poincare,102.64%,191.5MiB/1.907GiB,9.80%,5.5MB/76.8kB,5,0B/0B,0,10:24:53
acf566b96ff4,wizardly_jones,102.57%,186.8MiB/1.907GiB,9.57%,5.44MB/74.4kB,6,0B/0B,0,10:24:53
5c002b8aa180,boring_albattani,0.00%,196.2MiB/1.907GiB,10.05%,5.68MB/83.5kB,7,0B/0B,0,10:24:53
8077427dc477,awesome_raman,8.67%,193.4MiB/1.907GiB,9.90%,7.33MB/101kB,8,0B/0B,0,10:24:53
4a7c3780c3fa,flamboyant_brattain,0.00%,211.4MiB/1.907GiB,10.82%,7.34MB/98kB,9,0B/1.06MB,0,10:24:53
46a643b652f2,suspicious_wiles,92.41%,202.9MiB/1.907GiB,10.39%,7.35MB/111kB,10,0B/0B,0,10:24:53
c27c89b89d3a,ecstatic_babbage,0.00%,208.1MiB/1.907GiB,10.66%,7.36MB/109kB,11,0B/0B,0,10:24:53
b74029848b6f,reverent_pasteur,0.00%,211.9MiB/1.907GiB,10.85%,7.34MB/122kB,12,0B/0B,0,10:24:53
e97e389aa0ae,adoring_jones,0.00%,210.2MiB/1.907GiB,10.76%,7.34MB/106kB,13,0B/0B,0,10:24:53
1d518af4591d,amazing_kepler,101.71%,210.8MiB/1.907GiB,10.79%,7.34MB/127kB,14,0B/0B,0,10:24:53
9915a4dbc21d,sharp_kare,97.77%,227.6MiB/1.907GiB,11.65%,7.37MB/113kB,15,0B/0B,0,10:24:53
e857d51aabf3,quizzical_heisenberg,103.14%,233.5MiB/1.907GiB,11.95%,7.35MB/112kB,16,0B/32.8kB,0,10:24:53
77d67b6c1828,amazing_kilby,101.53%,228.5MiB/1.907GiB,11.70%,7.35MB/113kB,17,0B/721kB,0,10:24:53
bd3ec1bf6d92,elated_wilson,73.50%,325.8MiB/1.907GiB,16.68%,7.35MB/117kB,2,0B/1.11MB,0,10:27:25
6a9dbcdcf364,distracted_archimedes,93.51%,375MiB/1.907GiB,19.20%,7.38MB/288kB,3,0B/2.17MB,0,10:27:25
34189b205040,silly_lovelace,0.00%,391.2MiB/1.907GiB,20.03%,7.41MB/2.41MB,4,0B/2.17MB,0,10:27:25
1e122651429e,modest_poincare,0.00%,407.8MiB/1.907GiB,20.88%,7.38MB/2.35MB,5,0B/1.92MB,0,10:27:25
acf566b96ff4,wizardly_jones,0.00%,397.4MiB/1.907GiB,20.35%,7.39MB/2.4MB,6,0B/2.17MB,0,10:27:25
5c002b8aa180,boring_albattani,0.00%,413.4MiB/1.907GiB,21.17%,7.38MB/2.35MB,7,0B/1.11MB,0,10:27:25
8077427dc477,awesome_raman,0.00%,403.4MiB/1.907GiB,20.65%,7.38MB/2.35MB,8,0B/2.19MB,0,10:27:25
4a7c3780c3fa,flamboyant_brattain,0.00%,412MiB/1.907GiB,21.09%,7.37MB/2.33MB,9,0B/2.17MB,0,10:27:25
46a643b652f2,suspicious_wiles,0.00%,412.7MiB/1.907GiB,21.13%,7.39MB/2.35MB,10,0B/1.02MB,0,10:27:25
c27c89b89d3a,ecstatic_babbage,0.00%,397.6MiB/1.907GiB,20.36%,7.42MB/2.42MB,11,0B/991kB,0,10:27:25
b74029848b6f,reverent_pasteur,0.00%,417.4MiB/1.907GiB,21.37%,7.39MB/2.42MB,12,0B/1.02MB,0,10:27:25
e97e389aa0ae,adoring_jones,0.00%,393.6MiB/1.907GiB,20.15%,7.37MB/2.35MB,13,0B/1.02MB,0,10:27:25
1d518af4591d,amazing_kepler,0.00%,408.8MiB/1.907GiB,20.93%,7.38MB/2.37MB,14,0B/1.02MB,0,10:27:25
9915a4dbc21d,sharp_kare,0.00%,397.7MiB/1.907GiB,20.36%,7.4MB/2.35MB,15,0B/1.04MB,0,10:27:25
e857d51aabf3,quizzical_heisenberg,0.00%,405.4MiB/1.907GiB,20.76%,7.4MB/2.38MB,16,0B/1.02MB,0,10:27:25
77d67b6c1828,amazing_kilby,0.00%,400.8MiB/1.907GiB,20.52%,7.39MB/2.4MB,17,0B/1.03MB,0,10:27:25
