CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,PIDS_JULIA,BLOCKI/O,PIDS_DOCKER,TIMESTAMP
6796be639621,hungry_northcutt,100.09%,169.3MiB/1.907GiB,8.67%,3.65MB/61.5kB,2,0B/0B,0,03:25:00
1ba095e1c16f,upbeat_golick,102.51%,188.5MiB/1.907GiB,9.65%,5.51MB/86.5kB,3,0B/0B,0,03:25:00
c09daee25695,flamboyant_ritchie,8.37%,206.3MiB/1.907GiB,10.56%,5.71MB/112kB,4,0B/0B,0,03:25:00
e013d2a5e32c,infallible_colden,0.00%,208MiB/1.907GiB,10.65%,7.3MB/118kB,5,0B/0B,0,03:25:00
c53a1500a05a,mystifying_jepsen,0.00%,198.2MiB/1.907GiB,10.15%,7.34MB/112kB,6,0B/0B,0,03:25:00
d352c137582e,vibrant_nobel,0.00%,198.1MiB/1.907GiB,10.14%,7.34MB/136kB,7,0B/0B,0,03:25:00
2503827ec177,hardcore_mahavira,0.00%,207.5MiB/1.907GiB,10.62%,7.41MB/148kB,8,0B/1.06MB,0,03:25:00
28f25ebb5992,gifted_kowalevski,0.00%,204.7MiB/1.907GiB,10.48%,7.39MB/132kB,9,0B/795kB,0,03:25:00
6796be639621,hungry_northcutt,101.33%,223.3MiB/1.907GiB,11.43%,7.38MB/129kB,2,0B/1.38MB,0,03:26:19
1ba095e1c16f,upbeat_golick,0.00%,222.9MiB/1.907GiB,11.41%,7.36MB/131kB,3,0B/2.17MB,0,03:26:19
c09daee25695,flamboyant_ritchie,0.00%,237.4MiB/1.907GiB,12.15%,7.37MB/145kB,4,0B/2.17MB,0,03:26:19
e013d2a5e32c,infallible_colden,0.00%,331MiB/1.907GiB,16.95%,7.35MB/1.31MB,5,0B/2.17MB,0,03:26:19
c53a1500a05a,mystifying_jepsen,0.03%,328.4MiB/1.907GiB,16.81%,7.38MB/1.3MB,6,0B/2.17MB,0,03:26:19
d352c137582e,vibrant_nobel,0.00%,324.8MiB/1.907GiB,16.63%,7.36MB/1.32MB,7,0B/2.17MB,0,03:26:19
2503827ec177,hardcore_mahavira,0.03%,323.4MiB/1.907GiB,16.56%,7.43MB/1.34MB,8,0B/2.17MB,0,03:26:19
28f25ebb5992,gifted_kowalevski,0.00%,322.5MiB/1.907GiB,16.51%,7.43MB/1.36MB,9,0B/1.9MB,0,03:26:19
