CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,BLOCKI/O,PIDS_JULIA,PIDS_DOCKER,TIMESTAMP
338ebe2dace7,nifty_thompson,100.15%,193.5MiB/1.907GiB,9.91%,5.91MB/56.1kB,68,0B/0B,0,09:59:29
7e42913ec3fb,angry_chaplygin,100.05%,194.9MiB/1.907GiB,9.98%,5.91MB/42.3kB,69,0B/0B,0,09:59:29
338ebe2dace7,nifty_thompson,92.44%,200.4MiB/1.907GiB,10.26%,9.06MB/86.5kB,68,0B/0B,0,09:59:39
7e42913ec3fb,angry_chaplygin,89.42%,205MiB/1.907GiB,10.49%,9.08MB/89.5kB,69,0B/0B,0,09:59:39
338ebe2dace7,nifty_thompson,100.10%,217.3MiB/1.907GiB,11.13%,9.09MB/92.4kB,68,0B/0B,0,09:59:48
7e42913ec3fb,angry_chaplygin,100.22%,216.6MiB/1.907GiB,11.09%,9.08MB/91.3kB,69,0B/0B,0,09:59:48
338ebe2dace7,nifty_thompson,99.69%,225.8MiB/1.907GiB,11.56%,9.09MB/94.5kB,68,0B/0B,0,09:59:57
7e42913ec3fb,angry_chaplygin,99.74%,242.9MiB/1.907GiB,12.44%,9.08MB/95.5kB,69,0B/131kB,0,09:59:57
