CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,PIDS_JULIA,BLOCKI/O,PIDS_DOCKER,TIMESTAMP
77dc3c808b73,relaxed_bartik5,20.59%,159.7MiB/1.907GiB,8.18%,1.79MB/47.7kB,2,0B/0B,0,08:03:34
436a9a980a86,ecstatic_stonebraker,6.61%,183.4MiB/1.907GiB,9.39%,4.15MB/54.5kB,3,0B/0B,0,08:03:34
5c571d796433,dreamy_lewin,74.13%,190.9MiB/1.907GiB,9.77%,5.47MB/76.7kB,4,0B/0B,0,08:03:34
012fc9b39688,affectionate_torvalds,99.98%,198.7MiB/1.907GiB,10.17%,7.41MB/103kB,5,0B/0B,0,08:03:34
3bbd74af7c34,kind_colden,0.00%,212.6MiB/1.907GiB,10.88%,7.35MB/114kB,6,0B/0B,0,08:03:34
5f9a999cc5d8,unruffled_meninsky,98.80%,224.8MiB/1.907GiB,11.51%,7.35MB/92.4kB,7,0B/811kB,0,08:03:34
b0ea82ca399a,stupefied_turing,99.93%,239MiB/1.907GiB,12.24%,7.34MB/131kB,8,0B/909kB,0,08:03:34
a92c57df2040,eloquent_newton,0.00%,234.1MiB/1.907GiB,11.98%,7.33MB/125kB,9,0B/1.9MB,0,08:03:34
fe7b7b3157be,ecstatic_vaughan,64.16%,326.8MiB/1.907GiB,16.73%,7.37MB/161kB,10,0B/1.02MB,0,08:03:34
fcfe11bc3c89,focused_aryabhata,0.00%,404.2MiB/1.907GiB,20.70%,7.41MB/2.35MB,11,0B/1.02MB,0,08:03:34
619964edea0c,epic_pike,0.00%,400.4MiB/1.907GiB,20.50%,7.35MB/2.35MB,12,0B/1.02MB,0,08:03:34
fd5da279e802,determined_morse8,0.00%,400.9MiB/1.907GiB,20.53%,7.43MB/2.37MB,13,0B/1.02MB,0,08:03:34
3d60f6b407d9,admiring_pasteur,0.00%,405.7MiB/1.907GiB,20.77%,7.35MB/2.34MB,14,0B/1.02MB,0,08:03:34
040b75e6fe02,flamboyant_raman,0.00%,412.4MiB/1.907GiB,21.12%,7.43MB/2.49MB,15,0B/1.02MB,0,08:03:34
c675fb6726c8,zen_keller,0.00%,411.4MiB/1.907GiB,21.06%,7.39MB/2.35MB,16,0B/1.02MB,0,08:03:34
b220498a4cdd,hardcore_davinci,0.00%,388.5MiB/1.907GiB,19.89%,7.4MB/2.4MB,17,0B/1.02MB,0,08:03:34
