calculate_maxmin_seconds,clustering_time_seconds,elapsed_time_seconds,create_histogram_seconds,MAPE,MSE,R2,testing_model_seconds,train_global_model_seconds,local_training_seconds
6.65,4.49,83.97,0.99,0.0,0.0,0.0,5.39,6.97,24.85
0.75,0.0,0.0,0.0,1342.5765989162849,0.5927803980568515,-3.90000149977147,0.0,1.25,15.96
1.08,0.0,0.0,0.0,6371.824465714555,0.7622582512746529,-67.3075803516091,0.0,2.04,18.63
0.61,0.0,0.0,0.0,1042.0291957858171,0.5963712336090505,-3.8142526788911337,0.0,2.04,15.93
1.21,0.0,0.0,0.0,9565.842506527695,0.764617661594135,-66.1334979383589,0.0,1.91,18.17
0.76,0.0,0.0,0.0,1413.4657091022025,0.6005546197203291,-3.9248817802941014,0.0,1.28,19.18
1.03,0.0,0.0,0.0,5165.084186811046,0.7512412496965775,-65.36322970178378,0.0,1.32,17.73
0.8,0.0,0.0,0.0,3432.9241382233968,0.5875934931975784,-3.845605406005443,0.0,1.26,18.99
1.19,0.0,0.0,0.0,5538.006699984037,0.7796075404403954,-67.32669189912454,0.0,2.36,18.03
0.42,0.0,0.0,0.0,1194.2903079895468,0.5912434361441061,-3.856992260777698,0.0,2.0,17.26
1.4,0.0,0.0,0.0,4937.444169923944,0.7326413879361491,-63.64717381873493,0.0,1.21,15.5
0.65,0.0,0.0,0.0,972.5094877677608,0.592848149153485,-3.835478946300432,0.0,1.88,19.98
1.71,0.0,0.0,0.0,6564.326621936394,0.745346763436526,-64.00106824176011,0.0,1.12,15.04
1.73,0.0,0.0,0.0,1004.41784009185,0.6052940291818935,-3.942561423902713,0.0,1.21,15.09
1.7,0.0,0.0,0.0,3786.643831553428,0.7645887238986295,-66.93098136138426,0.0,2.98,15.32
1.53,0.0,0.0,0.0,1066.8669946326104,0.5900422155535906,-3.849073934772097,0.0,1.27,16.44
0.92,0.0,0.0,0.0,15692.266800938058,0.7557900224993587,-66.29289153338202,0.0,1.12,15.99
