calculate_maxmin_seconds,clustering_time_seconds,elapsed_time_seconds,create_histogram_seconds,MAPE,MSE,R2,testing_model_seconds,train_global_model_seconds,local_training_seconds
5.02,4.6,63.99,0.71,0.0,0.0,0.0,2.66,5.97,22.22
0.59,0.0,0.0,0.0,2404.7900735386866,0.1981847879055783,-18.00717418246855,0.0,1.25,14.78
0.65,0.0,0.0,0.0,3890.067980348985,0.19483982994921437,-18.10085243921208,0.0,1.24,14.66
0.6,0.0,0.0,0.0,605.4440739096918,0.15981711327052084,0.5163311026748515,0.0,1.2,14.65
0.6,0.0,0.0,0.0,2896.982661416936,0.19093746163049125,-16.26379746996488,0.0,1.23,15.21
0.59,0.0,0.0,0.0,3662.7887166707296,0.19565539811055596,-17.536451141250964,0.0,1.23,15.13
0.59,0.0,0.0,0.0,6779.577007851008,0.19694253856165608,-18.501016940650143,0.0,1.23,15.06
0.6,0.0,0.0,0.0,889.0551582349885,0.15974917832924665,0.518044594196141,0.0,1.21,14.88
0.6,0.0,0.0,0.0,2281.857857017563,0.1976948508354301,-16.754300374657184,0.0,1.81,17.54
0.59,0.0,0.0,0.0,3091.356725293358,0.20065112245325364,-18.03650070620558,0.0,1.21,17.46
0.44,0.0,0.0,0.0,4702.881621059524,0.1980699691697935,-18.556963935136505,0.0,1.29,15.21
0.45,0.0,0.0,0.0,495.8114563663936,0.15816142351850554,0.5266286632262154,0.0,1.31,14.77
0.47,0.0,0.0,0.0,2483.524209403596,0.19932684019273347,-16.31638507071574,0.0,1.22,14.57
0.44,0.0,0.0,0.0,4747.3035780449445,0.19817458994807935,-17.785253000843475,0.0,1.21,14.25
0.44,0.0,0.0,0.0,5777.92041890622,0.19527791387162852,-18.672671058214732,0.0,1.2,15.03
0.44,0.0,0.0,0.0,639.0696043463389,0.15685177515628254,0.5101055528832894,0.0,1.84,15.18
0.6,0.0,0.0,0.0,22285.267196706853,0.19373686337863424,-16.073611426686266,0.0,1.23,14.42
