calculate_maxmin_seconds,clustering_time_seconds,elapsed_time_seconds,create_histogram_seconds,MAPE,MSE,R2,testing_model_seconds,train_global_model_seconds,local_training_seconds
16.07,4.87,259.61,5.44,0.0,0.0,0.0,45.3,19.8,74.5
0.6,0.0,0.0,0.0,3766.2662113894967,0.393890271781354,-36.85167900077723,0.0,3.16,63.11
0.54,0.0,0.0,0.0,2297.5254908121447,0.2984833616190782,-0.6863377965083244,0.0,5.36,36.13
4.67,0.0,0.0,0.0,3935.241251358576,0.3858653791513787,-33.6798931117309,0.0,2.77,21.33
2.01,0.0,0.0,0.0,3829.2450812870607,0.3948357728552519,-36.86761628713949,0.0,11.74,26.15
0.54,0.0,0.0,0.0,1012.8286277228603,0.295055909378372,-0.6556088280166565,0.0,5.08,22.02
0.65,0.0,0.0,0.0,4605.642570871087,0.38419893778221514,-33.34754906242701,0.0,5.41,40.28
0.93,0.0,0.0,0.0,3980.2237447454663,0.3916238260010245,-36.68276923837016,0.0,3.18,69.49
0.58,0.0,0.0,0.0,3409.1479371843197,0.295923538013156,-0.6676964319610623,0.0,2.61,22.01
0.42,0.0,0.0,0.0,3957.261531400993,0.3881709501540671,-33.41136184809939,0.0,5.35,37.33
5.93,0.0,0.0,0.0,7871.063237291457,0.3896656590933356,-36.16446073212686,0.0,2.51,21.14
0.41,0.0,0.0,0.0,1056.3791948462767,0.29419460211966775,-0.6650041372434634,0.0,3.68,14.82
2.69,0.0,0.0,0.0,5069.38148350119,0.3893687691423195,-33.518318433824035,0.0,2.28,40.99
3.44,0.0,0.0,0.0,7597.371225362018,0.3883959989501203,-36.155811369238194,0.0,3.2,21.63
0.42,0.0,0.0,0.0,2462.793066740973,0.29496291252008816,-0.6843009814340686,0.0,5.77,34.04
0.46,0.0,0.0,0.0,3897.4497223371336,0.38678453465716073,-33.226639552276154,0.0,3.5,14.59
0.72,0.0,0.0,0.0,5083.953384691008,0.391996041411608,-36.49387237602533,0.0,5.24,41.14
