calculate_maxmin_seconds,clustering_time_seconds,elapsed_time_seconds,create_histogram_seconds,MAPE,MSE,R2,testing_model_seconds,train_global_model_seconds,local_training_seconds
5.23,4.66,61.36,0.72,0.0,0.0,0.0,2.64,4.06,22.92
0.84,0.0,0.0,0.0,3382.8627845236974,0.4218904963670198,-39.58438319814903,0.0,1.25,14.95
0.6,0.0,0.0,0.0,1047.8342695143149,0.32275979516671305,-0.8708772984860234,0.0,1.22,14.97
0.67,0.0,0.0,0.0,3964.331827682779,0.41605039396918014,-34.56976941175531,0.0,1.27,15.36
0.69,0.0,0.0,0.0,3322.5008936206896,0.4046200971874036,-37.853579889794695,0.0,1.26,15.1
0.61,0.0,0.0,0.0,1037.5058375317008,0.3192714638978008,-0.7917778709327681,0.0,1.25,15.31
0.59,0.0,0.0,0.0,4360.695143991855,0.4290930541963634,-36.96750008978387,0.0,1.22,14.62
0.62,0.0,0.0,0.0,4566.235272199383,0.4245447355138282,-39.95063452479307,0.0,1.24,15.83
0.69,0.0,0.0,0.0,1131.268539826958,0.32319900837771076,-0.8599062531548198,0.0,1.27,14.92
0.44,0.0,0.0,0.0,5949.1613481401455,0.4166651646469056,-35.613623714118646,0.0,1.25,14.65
0.47,0.0,0.0,0.0,3679.534211254824,0.4156202526979584,-38.948548365298386,0.0,1.24,15.0
0.4,0.0,0.0,0.0,666.6796148654039,0.3233852081953768,-0.8281627072261666,0.0,1.22,14.82
0.56,0.0,0.0,0.0,8798.560950527297,0.40772924708426894,-35.065713910267526,0.0,1.25,15.1
0.53,0.0,0.0,0.0,3995.649682165128,0.4173336921928506,-39.21770008230558,0.0,1.22,15.14
0.56,0.0,0.0,0.0,689.3494353313594,0.3225755736409982,-0.8648151080027473,0.0,1.23,14.37
0.51,0.0,0.0,0.0,8049.160867568982,0.4111875265555273,-35.017578040813184,0.0,1.24,16.06
0.5,0.0,0.0,0.0,5238.659568999161,0.42211547436756874,-39.07062183503026,0.0,1.3,15.68
