CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,PIDS_JULIA,BLOCKI/O,PIDS_DOCKER,TIMESTAMP
0b6af3e0610b,blissful_pike,104.18%,163MiB/1.907GiB,8.35%,316kB/13.9kB,2,0B/0B,0,08:23:43
2f76449fcb56,loving_visvesvaraya,99.27%,141.5MiB/1.907GiB,7.25%,1.74MB/42.3kB,3,0B/0B,0,08:23:43
2de6c8a9794e,vigorous_ramanujan,93.19%,183.5MiB/1.907GiB,9.40%,4.29MB/82.7kB,4,0B/0B,0,08:23:43
53657e3dc22b,confident_dubinsky,102.07%,192.8MiB/1.907GiB,9.87%,5.56MB/106kB,5,0B/0B,0,08:23:43
d51f2559c383,brave_mestorf,16.24%,192.6MiB/1.907GiB,9.86%,5.69MB/92.6kB,6,0B/0B,0,08:23:43
8565279988be,keen_meitner,0.00%,207.3MiB/1.907GiB,10.61%,5.7MB/118kB,7,0B/0B,0,08:23:43
ce87f5b8f762,hopeful_borg3,0.00%,189.1MiB/1.907GiB,9.68%,5.69MB/108kB,8,0B/0B,0,08:23:43
a7e4217f58ff,quirky_lamarr,92.18%,190.8MiB/1.907GiB,9.77%,7.32MB/123kB,9,0B/0B,0,08:23:43
0b6af3e0610b,blissful_pike,0.00%,218.9MiB/1.907GiB,11.21%,7.33MB/117kB,2,0B/0B,0,08:25:06
2f76449fcb56,loving_visvesvaraya,103.20%,221MiB/1.907GiB,11.31%,7.39MB/141kB,3,0B/1.08MB,0,08:25:06
2de6c8a9794e,vigorous_ramanujan,106.41%,239MiB/1.907GiB,12.24%,7.46MB/140kB,4,0B/1.18MB,0,08:25:06
53657e3dc22b,confident_dubinsky,100.83%,234.4MiB/1.907GiB,12.00%,7.46MB/157kB,5,0B/901kB,0,08:25:06
d51f2559c383,brave_mestorf,101.73%,227.1MiB/1.907GiB,11.63%,7.35MB/121kB,6,0B/1.97MB,0,08:25:06
8565279988be,keen_meitner,102.68%,295.1MiB/1.907GiB,15.11%,7.37MB/162kB,7,0B/1.11MB,0,08:25:06
ce87f5b8f762,hopeful_borg3,0.00%,276.6MiB/1.907GiB,14.16%,7.36MB/154kB,8,0B/2.17MB,0,08:25:06
a7e4217f58ff,quirky_lamarr,0.00%,313.5MiB/1.907GiB,16.05%,7.37MB/1.33MB,9,0B/1.11MB,0,08:25:06
