CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,PIDS_JULIA,BLOCKI/O,PIDS_DOCKER,TIMESTAMP
a2d3620a87d6,cocky_keldysh,33.16%,161.8MiB/1.907GiB,8.28%,1.81MB/49.9kB,2,0B/0B,0,01:46:36
e1e5bd5e4778,happy_feynman,0.00%,181.3MiB/1.907GiB,9.28%,4.49MB/61.8kB,3,0B/0B,0,01:46:36
5ea40d65c865,ecstatic_hypatia,0.00%,183.8MiB/1.907GiB,9.41%,4.48MB/57.3kB,4,0B/0B,0,01:46:36
2911d309aabe,cranky_hermann6,100.53%,193.5MiB/1.907GiB,9.91%,5.88MB/83.6kB,5,0B/0B,0,01:46:36
6e1788dc5bbb,quizzical_fermat,0.00%,207MiB/1.907GiB,10.60%,6.03MB/103kB,6,0B/0B,0,01:46:36
18c51c7bf6f2,competent_goldwasser,52.59%,196.7MiB/1.907GiB,10.07%,7.68MB/101kB,7,0B/0B,0,01:46:36
2c51ce130900,hungry_chaplygin,1.29%,197.8MiB/1.907GiB,10.13%,7.69MB/134kB,8,0B/0B,0,01:46:36
03e23fa91851,gracious_ardinghelli,0.00%,206.7MiB/1.907GiB,10.58%,7.7MB/97kB,9,0B/5.35MB,0,01:46:36
a4bf9954290a,gallant_elbakyan,0.00%,223.1MiB/1.907GiB,11.42%,7.68MB/108kB,10,0B/0B,0,01:46:36
32e74b627aba,focused_ride,102.25%,215.4MiB/1.907GiB,11.03%,7.67MB/124kB,11,0B/0B,0,01:46:36
3cc1d7ff5eae,wizardly_shtern,100.01%,234.7MiB/1.907GiB,12.02%,7.67MB/107kB,12,270kB/0B,0,01:46:36
13d5ebe3e621,angry_elbakyan,101.22%,233.4MiB/1.907GiB,11.95%,7.75MB/133kB,13,0B/623kB,0,01:46:36
628d159f6e13,goofy_hopper,0.00%,230MiB/1.907GiB,11.78%,7.69MB/137kB,14,0B/1.02MB,0,01:46:36
e592aa2e5714,nostalgic_morse,102.44%,512.5MiB/1.907GiB,26.24%,7.7MB/131kB,15,0B/1.09MB,0,01:46:36
661851ed205e,jovial_shannon,0.00%,513.6MiB/1.907GiB,26.30%,7.74MB/176kB,16,0B/1.02MB,0,01:46:36
42a1f5fb9818,relaxed_stonebraker,102.21%,625.5MiB/1.907GiB,32.02%,7.7MB/692kB,17,0B/1.02MB,0,01:46:36
