CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,PIDS_JULIA,BLOCKI/O,PIDS_DOCKER,TIMESTAMP
189b3deeaf25,youthful_allen,84.17%,186.9MiB/1.907GiB,9.57%,5.77MB/66.3kB,2,0B/0B,0,15:37:20
c22d95fdab67,stupefied_euler,36.10%,193.3MiB/1.907GiB,9.90%,7.14MB/108kB,3,0B/0B,0,15:37:20
919700f8902a,optimistic_zhukovsky,92.29%,203.7MiB/1.907GiB,10.43%,7.68MB/126kB,4,0B/0B,0,15:37:20
f5290828b218,blissful_bose1,100.79%,219.4MiB/1.907GiB,11.23%,7.67MB/118kB,5,0B/6.21MB,0,15:37:20
bd9bbc823ecc,heuristic_benz,97.82%,229.3MiB/1.907GiB,11.74%,7.71MB/121kB,6,270kB/16.4kB,0,15:37:20
b67af6dffcb0,eager_lewin,39.53%,215.4MiB/1.907GiB,11.03%,7.66MB/112kB,7,0B/4.16MB,0,15:37:20
60caf940bb00,eloquent_mcnulty,71.41%,227.9MiB/1.907GiB,11.67%,7.68MB/111kB,8,254kB/6.72MB,0,15:37:20
ce45b82d7b90,affectionate_zhukovsky,101.96%,228.5MiB/1.907GiB,11.70%,7.68MB/108kB,9,0B/4.85MB,0,15:37:20
6cc21da05b1c,condescending_almeida,103.67%,234MiB/1.907GiB,11.98%,7.67MB/121kB,10,0B/1.02MB,0,15:37:20
e29beec3aaf9,festive_goldstine,103.04%,513.6MiB/1.907GiB,26.29%,7.76MB/134kB,11,0B/1.02MB,0,15:37:20
ee2e2b72aed3,frosty_wilson,0.00%,512.4MiB/1.907GiB,26.24%,7.71MB/151kB,12,0B/1.09MB,0,15:37:20
44fb28dee8ad,cocky_poitras,0.00%,521.9MiB/1.907GiB,26.72%,7.69MB/698kB,13,0B/1.02MB,0,15:37:20
f81571ffb9db,eloquent_rosalind,0.00%,799.3MiB/1.907GiB,40.93%,7.72MB/8.92MB,14,0B/1.02MB,0,15:37:20
022a2919eb3c,eloquent_ride,0.00%,815.1MiB/1.907GiB,41.73%,7.69MB/8.9MB,15,0B/1.02MB,0,15:37:20
a85fb76463b3,vigilant_mirzakhani,0.00%,426MiB/1.907GiB,21.81%,7.76MB/9.2MB,16,0B/991kB,0,15:37:20
ab48336dd525,boring_brattain,0.00%,826MiB/1.907GiB,42.29%,7.72MB/8.96MB,17,0B/1.09MB,0,15:37:20
c22d95fdab67,stupefied_euler,0.00%,799.2MiB/1.907GiB,40.92%,7.71MB/8.93MB,3,0B/4.21MB,0,15:54:46
919700f8902a,optimistic_zhukovsky,0.00%,354MiB/1.907GiB,18.13%,7.74MB/8.99MB,4,39.1MB/5.25MB,0,15:54:46
f5290828b218,blissful_bose1,0.00%,455.8MiB/1.907GiB,23.33%,7.72MB/9.06MB,5,8.42MB/7.32MB,0,15:54:46
bd9bbc823ecc,heuristic_benz,0.00%,811.8MiB/1.907GiB,41.56%,7.75MB/8.96MB,6,270kB/1.11MB,0,15:54:46
b67af6dffcb0,eager_lewin,0.00%,809MiB/1.907GiB,41.42%,7.7MB/8.99MB,7,0B/5.25MB,0,15:54:46
