CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,BLOCKI/O,PIDS_JULIA,PIDS_DOCKER,TIMESTAMP
75ac27c55065,blissful_pike,80.09%,191.7MiB/1.907GiB,9.82%,5.9MB/48.7kB,100,0B/0B,0,10:12:23
802dcc2fdb0d,angry_hugle,100.12%,197.6MiB/1.907GiB,10.12%,5.92MB/67.4kB,101,0B/0B,0,10:12:23
75ac27c55065,blissful_pike,71.20%,196.8MiB/1.907GiB,10.08%,9.05MB/88.1kB,100,0B/0B,0,10:12:32
802dcc2fdb0d,angry_hugle,99.98%,205.1MiB/1.907GiB,10.50%,9.1MB/110kB,101,0B/0B,0,10:12:32
75ac27c55065,blissful_pike,99.90%,215MiB/1.907GiB,11.01%,9.08MB/93.2kB,100,0B/0B,0,10:12:41
802dcc2fdb0d,angry_hugle,100.30%,217MiB/1.907GiB,11.11%,9.1MB/112kB,101,0B/0B,0,10:12:41
75ac27c55065,blissful_pike,98.71%,222.2MiB/1.907GiB,11.38%,9.08MB/95.9kB,100,0B/0B,0,10:12:50
802dcc2fdb0d,angry_hugle,100.14%,243.6MiB/1.907GiB,12.47%,9.1MB/116kB,101,0B/98.3kB,0,10:12:50
