CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,PIDS_JULIA,BLOCKI/O,PIDS_DOCKER,TIMESTAMP
e40803121a4c,epic_swanson,104.62%,183.7MiB/1.907GiB,9.40%,3.66MB/66.3kB,2,0B/0B,0,16:24:50
025c39d26273,infallible_lamarr,110.08%,197.2MiB/1.907GiB,10.10%,5.87MB/62.3kB,3,0B/0B,0,16:24:50
4659a2aaddf7,dazzling_goldberg,9.08%,203.9MiB/1.907GiB,10.44%,6.15MB/115kB,4,0B/0B,0,16:24:50
51007c6de00f,agitated_goldberg,0.00%,198.1MiB/1.907GiB,10.14%,7.74MB/117kB,5,0B/0B,0,16:24:50
1d3ca49995ff,jovial_goodall,0.00%,194.7MiB/1.907GiB,9.97%,7.79MB/104kB,6,0B/0B,0,16:24:50
60c5725f1df8,brave_davinci6,101.66%,211.3MiB/1.907GiB,10.82%,7.78MB/102kB,7,0B/0B,0,16:24:50
ba0bed536f54,thirsty_perlman,0.00%,208.4MiB/1.907GiB,10.67%,7.78MB/101kB,8,0B/1.06MB,0,16:24:50
5a92a6f7bfc6,wonderful_hoover,89.91%,238.5MiB/1.907GiB,12.21%,7.77MB/97.7kB,9,0B/1.08MB,0,16:24:50
54b83ea824b0,adoring_volhard,89.20%,230.2MiB/1.907GiB,11.79%,7.81MB/121kB,10,0B/32.8kB,0,16:24:50
0a3b40258534,sleepy_yonath,103.12%,228.1MiB/1.907GiB,11.68%,7.77MB/87.3kB,11,0B/524kB,0,16:24:50
59be6411924b,relaxed_galileo,34.86%,229.4MiB/1.907GiB,11.74%,7.81MB/108kB,12,0B/1.02MB,0,16:24:50
98bc220abe74,wonderful_zhukovsky,67.85%,338.3MiB/1.907GiB,17.32%,7.8MB/293kB,13,0B/1.02MB,0,16:24:50
86690ea43ee9,priceless_tesla0,0.00%,417.6MiB/1.907GiB,21.38%,7.81MB/2.37MB,14,0B/1.02MB,0,16:24:50
8547733ac45e,quirky_tesla,0.00%,411.6MiB/1.907GiB,21.08%,7.81MB/2.34MB,15,0B/1.02MB,0,16:24:50
6ba8968f232d,competent_hypatia,0.00%,415.3MiB/1.907GiB,21.26%,7.81MB/2.35MB,16,0B/1.02MB,0,16:24:50
e8efa31c5e86,condescending_albattani,0.00%,413.8MiB/1.907GiB,21.19%,7.82MB/2.4MB,17,0B/1.02MB,0,16:24:50
