CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,PIDS_JULIA,BLOCKI/O,PIDS_DOCKER,TIMESTAMP
f633cc53208b,agitated_davinci,0.00%,192.3MiB/1.907GiB,9.85%,5.7MB/94.1kB,2,0B/0B,0,09:08:36
4331946c485a,cocky_minsky,0.00%,188.2MiB/1.907GiB,9.64%,5.66MB/72.4kB,3,0B/0B,0,09:08:36
c9e94bc1243b,agitated_wescoff,92.87%,203.5MiB/1.907GiB,10.42%,7.34MB/88.3kB,4,0B/0B,0,09:08:36
ec50af6f5532,fervent_rosalind,92.70%,206.2MiB/1.907GiB,10.56%,7.34MB/90.8kB,5,0B/1.06MB,0,09:08:36
c665f33489cb,agitated_wing,0.00%,206.1MiB/1.907GiB,10.55%,7.33MB/94.1kB,6,0B/795kB,0,09:08:36
f0f936838a88,nifty_brattain,101.59%,216.1MiB/1.907GiB,11.06%,7.34MB/103kB,7,0B/16.4kB,0,09:08:36
b91761ae211a,frosty_tereshkova,102.26%,231.7MiB/1.907GiB,11.87%,7.32MB/84.2kB,8,0B/909kB,0,09:08:36
a92230fb41bc,condescending_swanson,83.12%,222.9MiB/1.907GiB,11.41%,7.35MB/102kB,9,0B/2.17MB,0,09:08:36
f633cc53208b,agitated_davinci,0.00%,317MiB/1.907GiB,16.23%,7.38MB/1.31MB,2,0B/1.9MB,0,09:10:49
4331946c485a,cocky_minsky,0.00%,321.6MiB/1.907GiB,16.46%,7.35MB/1.29MB,3,0B/1.9MB,0,09:10:49
c9e94bc1243b,agitated_wescoff,0.00%,326.6MiB/1.907GiB,16.72%,7.37MB/1.3MB,4,0B/1.11MB,0,09:10:49
ec50af6f5532,fervent_rosalind,0.00%,327.7MiB/1.907GiB,16.78%,7.36MB/1.28MB,5,0B/2.17MB,0,09:10:49
c665f33489cb,agitated_wing,0.00%,317.4MiB/1.907GiB,16.25%,7.37MB/1.33MB,6,0B/1.9MB,0,09:10:49
f0f936838a88,nifty_brattain,0.00%,323.1MiB/1.907GiB,16.54%,7.37MB/1.55MB,7,0B/1.11MB,0,09:10:49
b91761ae211a,frosty_tereshkova,0.00%,327.5MiB/1.907GiB,16.77%,7.34MB/1.27MB,8,0B/1.9MB,0,09:10:49
a92230fb41bc,condescending_swanson,0.00%,322.2MiB/1.907GiB,16.50%,7.37MB/1.28MB,9,0B/2.17MB,0,09:10:49
