CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,PIDS_JULIA,BLOCKI/O,PIDS_DOCKER,TIMESTAMP
22cf152e21f7,frosty_hypatia,0.00%,160.5MiB/1.907GiB,8.22%,1.82MB/37.5kB,2,0B/0B,0,09:39:04
76e02378a1e5,stoic_lamport,92.04%,184MiB/1.907GiB,9.42%,4.15MB/59.9kB,3,0B/0B,0,09:39:04
d6222cad6bff,confident_goldberg,96.53%,194.7MiB/1.907GiB,9.97%,5.68MB/90.6kB,4,0B/0B,0,09:39:04
999a4ef7b5a9,quirky_rosalind,38.18%,189.9MiB/1.907GiB,9.72%,5.67MB/92kB,5,0B/0B,0,09:39:04
a454f70ef3dd,cocky_fermat,10.17%,196.6MiB/1.907GiB,10.07%,7.35MB/118kB,6,0B/0B,0,09:39:04
cf5cf3267a44,thirsty_shockley,18.45%,210.6MiB/1.907GiB,10.79%,7.38MB/170kB,7,0B/1.06MB,0,09:39:04
a5970524dda9,determined_joliot,0.00%,203.4MiB/1.907GiB,10.41%,7.37MB/135kB,8,0B/795kB,0,09:39:04
322bafc0f110,nervous_kilby,88.28%,211.5MiB/1.907GiB,10.83%,7.34MB/102kB,9,0B/795kB,0,09:39:04
22cf152e21f7,frosty_hypatia,94.30%,228.1MiB/1.907GiB,11.68%,7.39MB/109kB,2,0B/1.79MB,0,09:40:24
76e02378a1e5,stoic_lamport,97.40%,229.2MiB/1.907GiB,11.73%,7.34MB/105kB,3,0B/1.97MB,0,09:40:24
d6222cad6bff,confident_goldberg,0.00%,289MiB/1.907GiB,14.80%,7.35MB/123kB,4,0B/2.17MB,0,09:40:24
999a4ef7b5a9,quirky_rosalind,102.45%,234.1MiB/1.907GiB,11.99%,7.34MB/113kB,5,0B/2.17MB,0,09:40:24
a454f70ef3dd,cocky_fermat,0.00%,324.2MiB/1.907GiB,16.60%,7.37MB/1.33MB,6,0B/2.17MB,0,09:40:24
cf5cf3267a44,thirsty_shockley,0.48%,326.7MiB/1.907GiB,16.73%,7.41MB/1.36MB,7,0B/2.17MB,0,09:40:24
a5970524dda9,determined_joliot,0.00%,320.7MiB/1.907GiB,16.42%,7.39MB/1.33MB,8,0B/1.9MB,0,09:40:24
322bafc0f110,nervous_kilby,0.00%,322.3MiB/1.907GiB,16.50%,7.36MB/1.29MB,9,0B/1.9MB,0,09:40:24
