CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,PIDS_JULIA,BLOCKI/O,PIDS_DOCKER,TIMESTAMP
f105ef965d67,eloquent_goldwasser,28.26%,162.9MiB/1.907GiB,8.34%,2.16MB/53.3kB,2,0B/0B,0,05:08:01
bf27f842957d,tender_albattani,99.91%,171.7MiB/1.907GiB,8.79%,4.21MB/79kB,3,0B/0B,0,05:08:01
ff72c1304b64,unruffled_jang,100.22%,195.9MiB/1.907GiB,10.03%,6.01MB/114kB,4,0B/0B,0,05:08:01
fb0d58036d06,frosty_swartz,100.00%,219MiB/1.907GiB,11.21%,7.86MB/141kB,5,0B/0B,0,05:08:01
e017fbc2a46a,lucid_hermann,0.00%,207.2MiB/1.907GiB,10.61%,8.03MB/177kB,6,0B/4.15MB,0,05:08:01
a0936dc1f69d,happy_engelbart,99.77%,235MiB/1.907GiB,12.03%,7.77MB/108kB,7,0B/4.16MB,0,05:08:01
a103db8c5eb1,boring_feynman,90.06%,221.9MiB/1.907GiB,11.36%,7.79MB/125kB,8,0B/3.22MB,0,05:08:01
9052699ab915,ecstatic_pike,101.57%,232.5MiB/1.907GiB,11.91%,7.75MB/130kB,9,0B/5.14MB,0,05:08:01
0cddc7068187,tender_easley,102.00%,252.8MiB/1.907GiB,12.94%,7.77MB/138kB,10,0B/1.02MB,0,05:08:01
3570dc2708c7,wizardly_kare,0.00%,818.4MiB/1.907GiB,41.90%,8.05MB/8.99MB,11,0B/1.02MB,0,05:08:01
b940fd5ea281,focused_cori,0.00%,766.5MiB/1.907GiB,39.24%,7.76MB/9MB,12,65.5kB/1.02MB,0,05:08:01
74f0609530ca,distracted_stallman,0.00%,803.9MiB/1.907GiB,41.16%,7.76MB/9.13MB,13,0B/1.02MB,0,05:08:01
d3eb1a2a58c5,romantic_goldstine1,0.00%,812.6MiB/1.907GiB,41.61%,7.74MB/9.06MB,14,0B/1.02MB,0,05:08:01
96505e2101b3,elegant_hermann,0.00%,809.3MiB/1.907GiB,41.44%,7.89MB/9.02MB,15,0B/1.02MB,0,05:08:01
65ab2e323e1f,focused_goldstine,0.00%,519.5MiB/1.907GiB,26.60%,7.75MB/8.9MB,16,11.7MB/1.02MB,0,05:08:01
ce365c7a2d5c,sharp_tesla,0.00%,569.7MiB/1.907GiB,29.17%,7.81MB/8.91MB,17,13.4MB/1.02MB,0,05:08:01
bf27f842957d,tender_albattani,0.00%,566.2MiB/1.907GiB,28.99%,7.83MB/8.93MB,3,37.1MB/6.46MB,0,05:21:56
ff72c1304b64,unruffled_jang,0.00%,540.6MiB/1.907GiB,27.68%,7.92MB/8.93MB,4,14MB/5.25MB,0,05:21:56
fb0d58036d06,frosty_swartz,0.00%,833.6MiB/1.907GiB,42.68%,7.9MB/8.93MB,5,0B/5.25MB,0,05:21:56
e017fbc2a46a,lucid_hermann,0.00%,809.7MiB/1.907GiB,41.46%,8.06MB/8.96MB,6,0B/5.25MB,0,05:21:56
a0936dc1f69d,happy_engelbart,0.00%,561.6MiB/1.907GiB,28.76%,7.87MB/9.27MB,7,38.8MB/5.25MB,0,05:21:56
a103db8c5eb1,boring_feynman,0.00%,548.7MiB/1.907GiB,28.09%,7.83MB/8.9MB,8,33.7MB/4.21MB,0,05:21:56
9052699ab915,ecstatic_pike,0.00%,524.1MiB/1.907GiB,26.84%,7.8MB/8.93MB,9,34.6MB/5.25MB,0,05:21:56
0cddc7068187,tender_easley,0.00%,536MiB/1.907GiB,27.44%,7.8MB/8.92MB,10,39.8MB/1.02MB,0,05:21:56
3570dc2708c7,wizardly_kare,0.00%,818.4MiB/1.907GiB,41.90%,8.05MB/8.99MB,11,0B/1.02MB,0,05:21:56
b940fd5ea281,focused_cori,0.00%,766.6MiB/1.907GiB,39.25%,7.77MB/9MB,12,127kB/1.02MB,0,05:21:56
74f0609530ca,distracted_stallman,0.03%,803.9MiB/1.907GiB,41.16%,7.76MB/9.13MB,13,0B/1.02MB,0,05:21:56
d3eb1a2a58c5,romantic_goldstine1,0.00%,812.6MiB/1.907GiB,41.61%,7.75MB/9.06MB,14,0B/1.02MB,0,05:21:56
96505e2101b3,elegant_hermann,0.00%,809.3MiB/1.907GiB,41.44%,7.9MB/9.02MB,15,0B/1.02MB,0,05:21:56
65ab2e323e1f,focused_goldstine,0.00%,521.4MiB/1.907GiB,26.70%,7.76MB/8.9MB,16,36.7MB/1.02MB,0,05:21:56
ce365c7a2d5c,sharp_tesla,0.00%,571.5MiB/1.907GiB,29.26%,7.81MB/8.91MB,17,33.9MB/1.02MB,0,05:21:56
3570dc2708c7,wizardly_kare,0.00%,818.4MiB/1.907GiB,41.90%,8.06MB/8.99MB,11,0B/1.02MB,0,05:23:48
b940fd5ea281,focused_cori,0.00%,766.6MiB/1.907GiB,39.25%,7.77MB/9MB,12,127kB/1.02MB,0,05:23:48
74f0609530ca,distracted_stallman,0.00%,803.9MiB/1.907GiB,41.16%,7.76MB/9.13MB,13,0B/1.02MB,0,05:23:48
d3eb1a2a58c5,romantic_goldstine1,0.00%,812.6MiB/1.907GiB,41.61%,7.75MB/9.06MB,14,0B/1.02MB,0,05:23:48
96505e2101b3,elegant_hermann,0.00%,809.3MiB/1.907GiB,41.44%,7.9MB/9.02MB,15,0B/1.02MB,0,05:23:48
65ab2e323e1f,focused_goldstine,0.00%,521.4MiB/1.907GiB,26.70%,7.76MB/8.9MB,16,36.7MB/1.02MB,0,05:23:48
ce365c7a2d5c,sharp_tesla,0.00%,571.5MiB/1.907GiB,29.26%,7.81MB/8.91MB,17,33.9MB/1.02MB,0,05:23:48
3570dc2708c7,wizardly_kare,0.00%,818.4MiB/1.907GiB,41.90%,8.06MB/8.99MB,11,0B/1.02MB,0,05:24:45
b940fd5ea281,focused_cori,0.00%,766.6MiB/1.907GiB,39.25%,7.77MB/9MB,12,127kB/1.02MB,0,05:24:45
74f0609530ca,distracted_stallman,0.00%,803.9MiB/1.907GiB,41.16%,7.76MB/9.13MB,13,0B/1.02MB,0,05:24:45
d3eb1a2a58c5,romantic_goldstine1,0.00%,812.6MiB/1.907GiB,41.61%,7.75MB/9.06MB,14,0B/1.02MB,0,05:24:45
96505e2101b3,elegant_hermann,0.00%,809.3MiB/1.907GiB,41.44%,7.9MB/9.02MB,15,0B/1.02MB,0,05:24:45
65ab2e323e1f,focused_goldstine,0.00%,521.3MiB/1.907GiB,26.69%,7.76MB/8.9MB,16,36.7MB/1.02MB,0,05:24:45
ce365c7a2d5c,sharp_tesla,0.00%,571.5MiB/1.907GiB,29.26%,7.81MB/8.91MB,17,33.9MB/1.02MB,0,05:24:45
3570dc2708c7,wizardly_kare,0.00%,818.4MiB/1.907GiB,41.90%,8.06MB/8.99MB,11,0B/1.02MB,0,05:25:45
b940fd5ea281,focused_cori,0.00%,766.6MiB/1.907GiB,39.25%,7.77MB/9MB,12,127kB/1.02MB,0,05:25:45
74f0609530ca,distracted_stallman,0.00%,803.9MiB/1.907GiB,41.16%,7.76MB/9.13MB,13,0B/1.02MB,0,05:25:45
d3eb1a2a58c5,romantic_goldstine1,0.00%,812.6MiB/1.907GiB,41.61%,7.75MB/9.06MB,14,0B/1.02MB,0,05:25:45
96505e2101b3,elegant_hermann,0.00%,809.3MiB/1.907GiB,41.44%,7.9MB/9.02MB,15,0B/1.02MB,0,05:25:45
65ab2e323e1f,focused_goldstine,0.00%,521.3MiB/1.907GiB,26.69%,7.76MB/8.9MB,16,36.7MB/1.02MB,0,05:25:45
ce365c7a2d5c,sharp_tesla,0.00%,571.5MiB/1.907GiB,29.26%,7.81MB/8.91MB,17,33.9MB/1.02MB,0,05:25:45
3570dc2708c7,wizardly_kare,0.00%,818.4MiB/1.907GiB,41.90%,8.06MB/8.99MB,11,0B/1.02MB,0,05:26:50
b940fd5ea281,focused_cori,0.00%,766.6MiB/1.907GiB,39.25%,7.77MB/9MB,12,127kB/1.02MB,0,05:26:50
74f0609530ca,distracted_stallman,0.00%,803.9MiB/1.907GiB,41.16%,7.76MB/9.13MB,13,0B/1.02MB,0,05:26:50
d3eb1a2a58c5,romantic_goldstine1,0.00%,812.6MiB/1.907GiB,41.61%,7.75MB/9.06MB,14,0B/1.02MB,0,05:26:50
96505e2101b3,elegant_hermann,0.00%,809.3MiB/1.907GiB,41.44%,7.9MB/9.02MB,15,0B/1.02MB,0,05:26:50
65ab2e323e1f,focused_goldstine,0.00%,521.3MiB/1.907GiB,26.69%,7.76MB/8.9MB,16,36.7MB/1.02MB,0,05:26:50
ce365c7a2d5c,sharp_tesla,0.00%,571.5MiB/1.907GiB,29.26%,7.81MB/8.91MB,17,33.9MB/1.02MB,0,05:26:50
3570dc2708c7,wizardly_kare,0.00%,818.4MiB/1.907GiB,41.90%,8.06MB/8.99MB,11,0B/1.02MB,0,05:27:52
b940fd5ea281,focused_cori,0.00%,766.6MiB/1.907GiB,39.25%,7.77MB/9MB,12,127kB/1.02MB,0,05:27:52
74f0609530ca,distracted_stallman,0.00%,803.9MiB/1.907GiB,41.16%,7.76MB/9.13MB,13,0B/1.02MB,0,05:27:52
d3eb1a2a58c5,romantic_goldstine1,0.00%,812.6MiB/1.907GiB,41.61%,7.75MB/9.06MB,14,0B/1.02MB,0,05:27:52
