calculate_maxmin_seconds,clustering_time_seconds,elapsed_time_seconds,create_histogram_seconds,MAPE,MSE,R2,testing_model_seconds,train_global_model_seconds,local_training_seconds
8.45,4.67,152.24,2.51,0.0,0.0,0.0,27.75,10.74,44.94
1.13,0.0,0.0,0.0,2626.910851033524,0.2275737603514461,-20.44251233582047,0.0,5.36,30.54
1.09,0.0,0.0,0.0,3248.117368516277,0.22510252612908035,-21.14616754126884,0.0,1.07,26.63
1.74,0.0,0.0,0.0,446.8877199165516,0.17757363957405198,0.3874345152148245,0.0,1.18,24.34
0.86,0.0,0.0,0.0,3301.881389251892,0.22641946554057085,-19.045458626005583,0.0,1.23,33.5
1.26,0.0,0.0,0.0,2621.7376204105685,0.2301040109178218,-21.275124525392854,0.0,5.3,27.59
3.41,0.0,0.0,0.0,4280.375202477091,0.22782834010542036,-21.70415152455315,0.0,1.21,23.47
1.24,0.0,0.0,0.0,514.1510584069003,0.18097772589720437,0.37326274808372295,0.0,2.36,28.69
0.58,0.0,0.0,0.0,8638.038784906914,0.2286782534893707,-19.57410271795055,0.0,5.38,38.85
0.56,0.0,0.0,0.0,2719.5658658596176,0.22818569762713148,-20.532809425586315,0.0,1.19,21.57
1.09,0.0,0.0,0.0,2697.6278580450985,0.2200600472777676,-20.558526047597173,0.0,4.83,27.16
0.39,0.0,0.0,0.0,711.8195024585293,0.17979156654525566,0.36634592043057934,0.0,1.28,34.13
0.91,0.0,0.0,0.0,2625.8628161107504,0.2279060460596146,-18.98328852149591,0.0,5.46,26.8
0.62,0.0,0.0,0.0,3428.498412570251,0.23086987220833824,-20.97844251364739,0.0,1.96,35.17
0.6,0.0,0.0,0.0,2463.2466802952817,0.22824290898890345,-21.13810640123202,0.0,5.43,28.34
0.62,0.0,0.0,0.0,607.9369388412729,0.1830373195897166,0.3613322955482303,0.0,2.03,35.0
0.96,0.0,0.0,0.0,6732.244964346131,0.22531060157792945,-18.563861285788104,0.0,5.43,27.18
