CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,PIDS_JULIA,BLOCKI/O,PIDS_DOCKER,TIMESTAMP
edbc4be60374,compassionate_einstein,0.00%,157.6MiB/1.907GiB,8.07%,1.81MB/51.3kB,2,0B/0B,0,11:00:32
9ce2ec6efffa,xenodochial_tesla,0.00%,170.2MiB/1.907GiB,8.71%,1.8MB/48.7kB,3,0B/0B,0,11:00:32
08fb76e44f50,romantic_khorana,25.25%,185.3MiB/1.907GiB,9.49%,4.18MB/69.9kB,4,0B/0B,0,11:00:32
81868812986f,sad_wescoff,0.00%,179.8MiB/1.907GiB,9.20%,4.17MB/70.4kB,5,0B/0B,0,11:00:32
ba6588855469,hopeful_morse3,0.00%,176.8MiB/1.907GiB,9.05%,4.18MB/74.4kB,6,0B/0B,0,11:00:32
db4547612da1,gracious_easley,0.00%,181MiB/1.907GiB,9.27%,4.16MB/57kB,7,0B/0B,0,11:00:32
d179b1c29f06,unruffled_brattain,101.27%,195.9MiB/1.907GiB,10.03%,5.47MB/78.6kB,8,0B/0B,0,11:00:32
80b289101b5d,naughty_wescoff,74.51%,193.4MiB/1.907GiB,9.90%,7.34MB/112kB,9,0B/0B,0,11:00:32
efafca63c1aa,nifty_zhukovsky,89.66%,207.7MiB/1.907GiB,10.63%,7.35MB/109kB,10,0B/0B,0,11:00:32
4e702260f83c,stupefied_bhaskara,0.00%,212.1MiB/1.907GiB,10.86%,7.33MB/90.4kB,11,0B/0B,0,11:00:32
543210172f42,gifted_shirley,0.00%,202.7MiB/1.907GiB,10.38%,7.34MB/103kB,12,0B/0B,0,11:00:32
5468a735b34d,flamboyant_ramanujan,97.60%,229.8MiB/1.907GiB,11.77%,7.36MB/105kB,13,0B/0B,0,11:00:32
7685464f5e4f,awesome_bose,99.89%,230.2MiB/1.907GiB,11.79%,7.35MB/107kB,14,0B/32.8kB,0,11:00:32
57ff6ed7988b,determined_panini,99.56%,225.3MiB/1.907GiB,11.53%,7.32MB/115kB,15,0B/131kB,0,11:00:32
c4c3ae3af479,silly_euler,0.00%,231.6MiB/1.907GiB,11.86%,7.36MB/109kB,16,0B/1.02MB,0,11:00:32
20b8f3668099,modest_spence,86.18%,242MiB/1.907GiB,12.39%,7.35MB/121kB,17,0B/1.02MB,0,11:00:32
edbc4be60374,compassionate_einstein,0.00%,392.6MiB/1.907GiB,20.10%,7.38MB/2.37MB,2,0B/2.17MB,0,11:03:02
9ce2ec6efffa,xenodochial_tesla,0.00%,426.9MiB/1.907GiB,21.86%,7.38MB/2.37MB,3,0B/2.17MB,0,11:03:02
08fb76e44f50,romantic_khorana,0.00%,409.7MiB/1.907GiB,20.97%,7.39MB/2.36MB,4,0B/2.17MB,0,11:03:02
81868812986f,sad_wescoff,0.00%,398.1MiB/1.907GiB,20.38%,7.39MB/2.38MB,5,0B/2.17MB,0,11:03:02
ba6588855469,hopeful_morse3,0.00%,395.3MiB/1.907GiB,20.24%,7.39MB/2.34MB,6,0B/1.9MB,0,11:03:02
db4547612da1,gracious_easley,0.00%,403.1MiB/1.907GiB,20.64%,7.37MB/2.36MB,7,0B/2.17MB,0,11:03:02
d179b1c29f06,unruffled_brattain,0.00%,408.9MiB/1.907GiB,20.94%,7.36MB/2.35MB,8,0B/2.17MB,0,11:03:02
80b289101b5d,naughty_wescoff,0.00%,404.6MiB/1.907GiB,20.72%,7.41MB/2.36MB,9,0B/2.17MB,0,11:03:02
efafca63c1aa,nifty_zhukovsky,0.00%,406.1MiB/1.907GiB,20.79%,7.38MB/2.35MB,10,0B/1.02MB,0,11:03:02
4e702260f83c,stupefied_bhaskara,0.00%,418.8MiB/1.907GiB,21.44%,7.36MB/2.32MB,11,0B/1.02MB,0,11:03:02
543210172f42,gifted_shirley,0.00%,383.1MiB/1.907GiB,19.62%,7.38MB/2.35MB,12,0B/1.02MB,0,11:03:02
5468a735b34d,flamboyant_ramanujan,0.00%,430.4MiB/1.907GiB,22.04%,7.39MB/2.34MB,13,0B/1.02MB,0,11:03:02
7685464f5e4f,awesome_bose,0.00%,400.4MiB/1.907GiB,20.50%,7.38MB/2.34MB,14,0B/1.02MB,0,11:03:02
57ff6ed7988b,determined_panini,0.00%,400.9MiB/1.907GiB,20.53%,7.35MB/2.35MB,15,0B/1.02MB,0,11:03:02
c4c3ae3af479,silly_euler,0.00%,406.9MiB/1.907GiB,20.83%,7.4MB/2.34MB,16,0B/1.02MB,0,11:03:02
20b8f3668099,modest_spence,0.00%,408.2MiB/1.907GiB,20.90%,7.38MB/2.35MB,17,0B/1.02MB,0,11:03:02
