CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,PIDS_JULIA,BLOCKI/O,PIDS_DOCKER,TIMESTAMP
295ff078fb34,sad_clarke,100.60%,198.4MiB/1.907GiB,10.16%,7.36MB/94.3kB,2,0B/0B,0,20:35:00
4a09726af11c,infallible_joliot2,10.31%,208.1MiB/1.907GiB,10.65%,7.34MB/106kB,3,0B/1.06MB,0,20:35:00
e513c5058697,keen_pike,99.67%,225.7MiB/1.907GiB,11.56%,7.36MB/114kB,4,0B/1.08MB,0,20:35:00
520a90d2501d,practical_gates,99.62%,223.8MiB/1.907GiB,11.46%,7.32MB/90.8kB,5,0B/1.77MB,0,20:35:00
07265ea48cf3,tender_roentgen,90.97%,288.4MiB/1.907GiB,14.77%,7.34MB/265kB,6,0B/2.17MB,0,20:35:00
5b444bc08978,mystifying_borg,0.04%,323.8MiB/1.907GiB,16.58%,7.35MB/1.33MB,7,0B/2.17MB,0,20:35:00
28902a07b0f3,angry_vaughan,0.00%,330.3MiB/1.907GiB,16.91%,7.34MB/1.27MB,8,0B/2.04MB,0,20:35:00
c9a6abbd95eb,unruffled_mestorf,0.00%,318.8MiB/1.907GiB,16.32%,7.36MB/1.3MB,9,0B/2.17MB,0,20:35:00
5b444bc08978,mystifying_borg,0.00%,323.8MiB/1.907GiB,16.58%,7.35MB/1.33MB,7,0B/2.17MB,0,20:36:14
28902a07b0f3,angry_vaughan,0.00%,330.3MiB/1.907GiB,16.91%,7.34MB/1.28MB,8,0B/2.04MB,0,20:36:14
c9a6abbd95eb,unruffled_mestorf,0.00%,318.8MiB/1.907GiB,16.32%,7.36MB/1.3MB,9,0B/2.17MB,0,20:36:14
