CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,BLOCKI/O,PIDS_JULIA,PIDS_DOCKER,TIMESTAMP
4fb8fb723c8b,cocky_einstein,99.91%,198.2MiB/1.907GiB,10.15%,5.92MB/57.1kB,158,0B/0B,0,10:35:50
d3fd37ee25ff,epic_jackson,99.83%,203.3MiB/1.907GiB,10.41%,5.91MB/50kB,159,0B/0B,0,10:35:50
4fb8fb723c8b,cocky_einstein,70.46%,207.4MiB/1.907GiB,10.62%,9.1MB/108kB,158,0B/0B,0,10:35:59
d3fd37ee25ff,epic_jackson,99.62%,206MiB/1.907GiB,10.55%,9.08MB/98.5kB,159,0B/0B,0,10:35:59
4fb8fb723c8b,cocky_einstein,100.31%,225.9MiB/1.907GiB,11.57%,9.1MB/110kB,158,0B/0B,0,10:36:08
d3fd37ee25ff,epic_jackson,99.68%,216.4MiB/1.907GiB,11.08%,9.09MB/101kB,159,0B/0B,0,10:36:08
4fb8fb723c8b,cocky_einstein,99.67%,233.3MiB/1.907GiB,11.94%,9.1MB/113kB,158,0B/73.7kB,0,10:36:17
d3fd37ee25ff,epic_jackson,99.50%,241.1MiB/1.907GiB,12.34%,9.09MB/106kB,159,0B/262kB,0,10:36:17
