calculate_maxmin_seconds,clustering_time_seconds,elapsed_time_seconds,create_histogram_seconds,MAPE,MSE,R2,testing_model_seconds,train_global_model_seconds,local_training_seconds
5.3,4.63,59.97,0.79,0.0,0.0,0.0,2.63,4.15,20.27
0.78,0.0,0.0,0.0,3699.431260111007,0.3107792576739196,-28.27375407637174,0.0,1.28,15.14
0.69,0.0,0.0,0.0,715.5406731871335,0.2418827625019891,-0.12280793341947516,0.0,1.24,14.84
0.63,0.0,0.0,0.0,5880.866683188546,0.30844764633200644,-26.447790780117614,0.0,1.29,14.8
0.58,0.0,0.0,0.0,3285.5742430213704,0.3063699463230281,-28.47080882331696,0.0,1.22,15.44
0.69,0.0,0.0,0.0,743.900315970518,0.24256596848899337,-0.08615459647969215,0.0,1.24,15.21
0.71,0.0,0.0,0.0,3049.715001178417,0.3072777665421633,-26.48013161599964,0.0,1.32,14.55
0.6,0.0,0.0,0.0,5715.830621756763,0.31304312430096404,-29.33432905547625,0.0,1.25,14.74
0.6,0.0,0.0,0.0,644.3122270055769,0.2391703492379433,-0.08423754380936654,0.0,1.22,14.57
0.49,0.0,0.0,0.0,3321.6233616838404,0.30296091393314006,-25.611932351841393,0.0,1.22,14.39
0.58,0.0,0.0,0.0,3030.47727935434,0.31088045336781095,-28.853022389418616,0.0,1.24,14.68
0.54,0.0,0.0,0.0,696.7953109935853,0.2435269903838237,-0.11741499541491995,0.0,1.21,14.34
0.55,0.0,0.0,0.0,3736.8156490313218,0.3149704153385758,-26.864892669862677,0.0,1.23,14.43
0.57,0.0,0.0,0.0,7183.864226597858,0.3088234813722689,-28.75904262089655,0.0,1.2,14.34
0.45,0.0,0.0,0.0,892.0236413785681,0.24458453132942884,-0.11761706810127004,0.0,1.25,15.1
0.53,0.0,0.0,0.0,3080.3991842036908,0.31741241163221007,-26.3253454033454,0.0,1.29,14.85
0.48,0.0,0.0,0.0,5133.600508552622,0.3169630223659163,-29.07601648900182,0.0,1.25,15.41
