calculate_maxmin_seconds,clustering_time_seconds,elapsed_time_seconds,create_histogram_seconds,MAPE,MSE,R2,testing_model_seconds,train_global_model_seconds,local_training_seconds
21.07,6.32,233.76,4.61,0.0,0.0,0.0,21.29,29.55,64.33
1.0,0.0,0.0,0.0,1409.2892088065728,0.6688428829175379,-4.52146124507579,0.0,1.1,17.84
0.6,0.0,0.0,0.0,4391.445915603886,0.875698559135137,-76.72825163294398,0.0,6.16,28.34
0.98,0.0,0.0,0.0,2007.5811251424911,0.6783629757611013,-4.685757138965576,0.0,6.09,22.05
1.29,0.0,0.0,0.0,5751.173923759732,0.8741662381910198,-75.95104250578432,0.0,2.89,49.68
0.59,0.0,0.0,0.0,1559.3008071271915,0.6781552743750795,-4.8418082898870605,0.0,1.63,19.17
0.69,0.0,0.0,0.0,14111.42915012565,0.870468581896892,-75.64684602553604,0.0,2.59,45.83
0.55,0.0,0.0,0.0,1367.1103014523442,0.6977495869857017,-4.939559082192741,0.0,1.19,44.2
0.56,0.0,0.0,0.0,5964.13702558958,0.8789257609681054,-76.86939275895878,0.0,1.97,51.93
0.78,0.0,0.0,0.0,1147.2701514338278,0.68220071833138,-4.922148814345447,0.0,1.97,49.37
0.42,0.0,0.0,0.0,5071.8602670144555,0.8169952321186084,-71.20462736962472,0.0,1.19,46.09
1.35,0.0,0.0,0.0,1073.4405028381068,0.6778422538496507,-4.715641700998155,0.0,2.42,50.67
0.68,0.0,0.0,0.0,5469.416429549671,0.8479354591847844,-75.0743129877514,0.0,6.38,17.68
0.9,0.0,0.0,0.0,1016.5284145668531,0.6562881599988366,-4.603361376338301,0.0,7.5,28.55
0.43,0.0,0.0,0.0,8171.101240008872,0.8640842197080547,-75.02516406024435,0.0,7.48,17.66
5.34,0.0,0.0,0.0,1141.2755335861332,0.6929632366161522,-4.812555728115233,0.0,12.53,18.01
0.46,0.0,0.0,0.0,8583.501896737094,0.8527328273549574,-74.51846462894434,0.0,2.44,44.69
