CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,PIDS_JULIA,BLOCKI/O,PIDS_DOCKER,TIMESTAMP
c35fea6ff920,zealous_leavitt,103.02%,166.3MiB/1.907GiB,8.51%,316kB/13.2kB,2,0B/0B,0,02:08:32
64d4b6cfb849,festive_nobel,0.00%,159MiB/1.907GiB,8.14%,1.78MB/35.9kB,3,0B/0B,0,02:08:32
48f3faccac5e,inspiring_liskov,24.90%,157.1MiB/1.907GiB,8.04%,1.81MB/36.2kB,4,0B/0B,0,02:08:32
154b73ac4ed6,eloquent_newton,102.32%,183.5MiB/1.907GiB,9.40%,3.63MB/49.2kB,5,0B/0B,0,02:08:32
285159e69c64,keen_khorana,102.53%,168.9MiB/1.907GiB,8.65%,3.62MB/45.3kB,6,0B/0B,0,02:08:32
cb5be7ce2b43,vigorous_wozniak,0.00%,182MiB/1.907GiB,9.32%,4.17MB/57.1kB,7,0B/0B,0,02:08:32
35ad0e7787d8,angry_chandrasekhar,103.22%,184.5MiB/1.907GiB,9.45%,4.15MB/63kB,8,0B/0B,0,02:08:32
5ec1a753cd49,goofy_kowalevski,82.24%,184.4MiB/1.907GiB,9.44%,5.44MB/83.6kB,9,0B/0B,0,02:08:32
c35fea6ff920,zealous_leavitt,0.00%,202.3MiB/1.907GiB,10.36%,7.35MB/119kB,2,0B/0B,0,02:09:44
64d4b6cfb849,festive_nobel,0.00%,197.2MiB/1.907GiB,10.10%,7.37MB/93.4kB,3,0B/0B,0,02:09:44
48f3faccac5e,inspiring_liskov,99.52%,201.6MiB/1.907GiB,10.32%,7.35MB/112kB,4,0B/0B,0,02:09:44
154b73ac4ed6,eloquent_newton,90.43%,210.6MiB/1.907GiB,10.78%,7.36MB/116kB,5,0B/1.06MB,0,02:09:44
285159e69c64,keen_khorana,0.00%,207.3MiB/1.907GiB,10.62%,7.32MB/84.3kB,6,0B/1.06MB,0,02:09:44
cb5be7ce2b43,vigorous_wozniak,101.71%,220.6MiB/1.907GiB,11.30%,7.43MB/130kB,7,0B/1.08MB,0,02:09:44
35ad0e7787d8,angry_chandrasekhar,102.25%,227.6MiB/1.907GiB,11.65%,7.33MB/106kB,8,0B/1.08MB,0,02:09:44
5ec1a753cd49,goofy_kowalevski,101.06%,225.8MiB/1.907GiB,11.56%,7.35MB/133kB,9,0B/1.28MB,0,02:09:44
c35fea6ff920,zealous_leavitt,102.70%,241.4MiB/1.907GiB,12.36%,7.39MB/135kB,2,0B/2.17MB,0,02:11:06
64d4b6cfb849,festive_nobel,0.00%,277.6MiB/1.907GiB,14.21%,7.41MB/119kB,3,0B/2.17MB,0,02:11:06
48f3faccac5e,inspiring_liskov,0.00%,319.8MiB/1.907GiB,16.37%,7.37MB/1.31MB,4,0B/2.17MB,0,02:11:06
154b73ac4ed6,eloquent_newton,0.00%,332.3MiB/1.907GiB,17.01%,7.37MB/1.3MB,5,0B/2.17MB,0,02:11:06
285159e69c64,keen_khorana,0.00%,325.4MiB/1.907GiB,16.66%,7.35MB/1.33MB,6,0B/2.17MB,0,02:11:06
cb5be7ce2b43,vigorous_wozniak,0.00%,326.8MiB/1.907GiB,16.73%,7.45MB/1.32MB,7,0B/2.17MB,0,02:11:06
35ad0e7787d8,angry_chandrasekhar,0.00%,321.8MiB/1.907GiB,16.48%,7.35MB/1.29MB,8,0B/2.17MB,0,02:11:06
5ec1a753cd49,goofy_kowalevski,0.00%,322.1MiB/1.907GiB,16.49%,7.36MB/1.32MB,9,0B/2.17MB,0,02:11:06
