CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,PIDS_JULIA,BLOCKI/O,PIDS_DOCKER,TIMESTAMP
e1bd6890115f,eloquent_brattain7,0.00%,170.9MiB/1.907GiB,8.75%,1.79MB/38.1kB,2,0B/0B,0,10:08:53
081f777efe63,goofy_dubinsky,0.00%,185.7MiB/1.907GiB,9.51%,4.49MB/69.5kB,3,0B/0B,0,10:08:53
2d0d6b87b7b9,elated_galileo,0.00%,180.9MiB/1.907GiB,9.26%,4.49MB/71.7kB,4,0B/0B,0,10:08:53
19c9c248242c,quirky_leakey4,0.00%,188MiB/1.907GiB,9.63%,4.47MB/63.6kB,5,0B/0B,0,10:08:53
896d8ce29c7e,reverent_ardinghelli,92.03%,202.1MiB/1.907GiB,10.35%,5.78MB/88.4kB,6,0B/0B,0,10:08:53
59c2b9d7372d,upbeat_shannon6,0.00%,193.1MiB/1.907GiB,9.89%,6MB/80.9kB,7,0B/0B,0,10:08:53
0601c29fb72b,sad_varahamihira,100.52%,206.7MiB/1.907GiB,10.58%,7.67MB/109kB,8,123kB/0B,0,10:08:53
fe53dc2db2ab,eloquent_rosalind,0.00%,206.7MiB/1.907GiB,10.58%,7.66MB/106kB,9,0B/0B,0,10:08:53
ad8c8cf6f2c9,amazing_raman,102.72%,212.9MiB/1.907GiB,10.90%,7.67MB/106kB,10,279kB/0B,0,10:08:53
4ab4f41c5c0c,cranky_tesla,0.00%,210.1MiB/1.907GiB,10.76%,7.68MB/113kB,11,0B/0B,0,10:08:53
61cb57f3b85f,confident_shtern7,102.48%,214MiB/1.907GiB,10.96%,7.67MB/99.1kB,12,467kB/0B,0,10:08:53
6f7671de7dcd,vigorous_chatterjee,102.62%,219.1MiB/1.907GiB,11.22%,7.67MB/105kB,13,8.19kB/98.3kB,0,10:08:53
060c48bcf955,competent_babbage,102.24%,234.4MiB/1.907GiB,12.00%,7.67MB/129kB,14,8.19kB/0B,0,10:08:53
d264d25a1710,vigorous_goldstine,0.00%,229.3MiB/1.907GiB,11.74%,7.69MB/123kB,15,0B/1.02MB,0,10:08:53
d613decf2bed,condescending_elion,0.00%,229.8MiB/1.907GiB,11.77%,7.67MB/137kB,16,229kB/1.09MB,0,10:08:53
c3086d3e535a,brave_booth,104.05%,235.6MiB/1.907GiB,12.06%,7.69MB/130kB,17,0B/1.02MB,0,10:08:53
e1bd6890115f,eloquent_brattain7,101.74%,334.9MiB/1.907GiB,17.15%,7.67MB/111kB,2,8.19kB/7.32MB,0,10:11:27
081f777efe63,goofy_dubinsky,0.00%,512.4MiB/1.907GiB,26.23%,7.68MB/138kB,3,0B/5.25MB,0,10:11:27
2d0d6b87b7b9,elated_galileo,0.00%,794.6MiB/1.907GiB,40.68%,7.74MB/8.89MB,4,209kB/7.32MB,0,10:11:27
19c9c248242c,quirky_leakey4,0.00%,624.7MiB/1.907GiB,31.98%,7.7MB/8.89MB,5,57.3kB/7.32MB,0,10:11:27
896d8ce29c7e,reverent_ardinghelli,0.00%,620.1MiB/1.907GiB,31.75%,7.74MB/9.06MB,6,8.19kB/7.32MB,0,10:11:27
59c2b9d7372d,upbeat_shannon6,0.00%,604.2MiB/1.907GiB,30.94%,7.7MB/8.99MB,7,8.26MB/7.32MB,0,10:11:27
0601c29fb72b,sad_varahamihira,0.00%,631MiB/1.907GiB,32.31%,7.7MB/8.9MB,8,184kB/7.32MB,0,10:11:27
fe53dc2db2ab,eloquent_rosalind,0.00%,585.4MiB/1.907GiB,29.97%,7.71MB/9.01MB,9,61.4kB/1.11MB,0,10:11:27
ad8c8cf6f2c9,amazing_raman,0.00%,671.3MiB/1.907GiB,34.37%,7.74MB/9.12MB,10,46.7MB/1.09MB,0,10:11:27
4ab4f41c5c0c,cranky_tesla,0.00%,607.8MiB/1.907GiB,31.12%,7.77MB/9.08MB,11,41.8MB/1.02MB,0,10:11:27
61cb57f3b85f,confident_shtern7,0.00%,679MiB/1.907GiB,34.77%,7.72MB/9.04MB,12,43.7MB/1.09MB,0,10:11:27
6f7671de7dcd,vigorous_chatterjee,0.00%,602MiB/1.907GiB,30.82%,7.71MB/8.92MB,13,45.1MB/1.09MB,0,10:11:27
