calculate_maxmin_seconds,clustering_time_seconds,elapsed_time_seconds,create_histogram_seconds,MAPE,MSE,R2,testing_model_seconds,train_global_model_seconds,local_training_seconds
7.39,4.66,97.44,1.12,0.0,0.0,0.0,19.29,11.21,28.48
0.59,0.0,0.0,0.0,1267.1094057792368,0.628982770740913,-4.225951116587307,0.0,2.71,15.07
0.64,0.0,0.0,0.0,5597.094479829681,0.8071348194294132,-70.11725194827115,0.0,7.25,22.76
0.61,0.0,0.0,0.0,1259.1662027779869,0.6451359681137285,-4.447599222413654,0.0,7.08,22.73
0.64,0.0,0.0,0.0,7380.718395695064,0.8129808602064383,-71.62769758171655,0.0,3.23,16.51
0.59,0.0,0.0,0.0,997.8250710387078,0.629212407404039,-4.333973253602588,0.0,2.6,16.46
0.54,0.0,0.0,0.0,6262.094230875946,0.797504806807824,-69.49417034516144,0.0,2.55,18.68
1.51,0.0,0.0,0.0,1482.7466465300645,0.6369637533856898,-4.261626626971984,0.0,7.27,20.84
1.25,0.0,0.0,0.0,7032.8384667376195,0.8123472340455568,-70.84891749856135,0.0,7.21,20.29
0.44,0.0,0.0,0.0,1213.0956016653126,0.6339446115615849,-4.275779104945405,0.0,8.6,20.96
0.42,0.0,0.0,0.0,6751.339563221414,0.8102321648602183,-70.98986832322613,0.0,7.09,20.33
0.49,0.0,0.0,0.0,1438.1551638358756,0.6375048084990148,-4.302020395470472,0.0,2.47,16.24
0.46,0.0,0.0,0.0,5264.554265845886,0.8143395829038225,-70.99252901500752,0.0,2.51,16.71
0.42,0.0,0.0,0.0,1083.087397296173,0.6371016397118723,-4.342436796259773,0.0,2.67,16.58
0.63,0.0,0.0,0.0,6422.136139370673,0.8124951874414554,-71.19382087075549,0.0,2.78,15.78
0.46,0.0,0.0,0.0,1092.2033792312664,0.6363756876219334,-4.2964494300539595,0.0,2.85,16.16
0.44,0.0,0.0,0.0,5810.551550025744,0.8067455168390384,-69.76011133338115,0.0,7.12,23.09
