CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,PIDS_JULIA,BLOCKI/O,PIDS_DOCKER,TIMESTAMP
21b9dbefc67e,distracted_beaver,98.95%,168.7MiB/1.907GiB,8.64%,3.62MB/44.2kB,2,0B/0B,0,10:54:31
1efdf6882a3f,wonderful_roentgen6,0.00%,179.8MiB/1.907GiB,9.20%,4.16MB/66.7kB,3,0B/0B,0,10:54:31
d9337a4589ff,vigorous_northcutt,99.99%,196.9MiB/1.907GiB,10.08%,5.6MB/86.1kB,4,0B/0B,0,10:54:31
b50726171f26,distracted_knuth,73.43%,193.7MiB/1.907GiB,9.92%,5.67MB/78.4kB,5,0B/0B,0,10:54:31
a8239fe96739,unruffled_golick,23.38%,198.5MiB/1.907GiB,10.16%,7.33MB/124kB,6,0B/0B,0,10:54:31
0737e769f282,awesome_gates,104.27%,199.5MiB/1.907GiB,10.22%,7.34MB/103kB,7,0B/0B,0,10:54:31
3c4484dbb54f,modest_curie,0.00%,206.7MiB/1.907GiB,10.58%,7.36MB/113kB,8,0B/1.06MB,0,10:54:31
ee0af8ba2a24,stoic_kare,0.00%,219.7MiB/1.907GiB,11.25%,7.35MB/101kB,9,0B/1.06MB,0,10:54:31
b4a5431f72a6,upbeat_chatterjee,0.00%,206.1MiB/1.907GiB,10.55%,7.35MB/109kB,10,0B/0B,0,10:54:31
5fc43ace2568,keen_franklin,102.67%,221.8MiB/1.907GiB,11.36%,7.33MB/106kB,11,0B/0B,0,10:54:31
2763e50210fc,kind_gates,100.17%,223.6MiB/1.907GiB,11.45%,7.36MB/134kB,12,0B/0B,0,10:54:31
b63f271bae2c,hungry_mcnulty,29.50%,223.4MiB/1.907GiB,11.44%,7.33MB/110kB,13,0B/1.02MB,0,10:54:31
14f2dc36d53f,vibrant_spence,0.00%,328.4MiB/1.907GiB,16.82%,7.36MB/149kB,14,0B/1.02MB,0,10:54:31
645c22e58083,nostalgic_pasteur,102.24%,378.7MiB/1.907GiB,19.39%,7.35MB/281kB,15,0B/1.02MB,0,10:54:31
5368e34cf301,affectionate_heyrovsky,0.00%,384.6MiB/1.907GiB,19.69%,7.41MB/2.48MB,16,0B/1.02MB,0,10:54:31
3d94c73cc49b,ecstatic_payne6,0.00%,419.8MiB/1.907GiB,21.49%,7.38MB/2.35MB,17,0B/1.02MB,0,10:54:31
