calculate_maxmin_seconds,clustering_time_seconds,elapsed_time_seconds,create_histogram_seconds,MAPE,MSE,R2,testing_model_seconds,train_global_model_seconds,local_training_seconds
24.23,4.84,135.57,2.27,0.0,0.0,0.0,8.94,18.13,35.49
0.71,0.0,0.0,0.0,2309.4209715117113,0.20143681825712953,-17.6882790926687,0.0,1.23,19.54
1.22,0.0,0.0,0.0,2583.4374703842686,0.19909473503097597,-18.89795662161711,0.0,1.23,28.54
2.92,0.0,0.0,0.0,453.56769511023,0.1656022173749822,0.5240778431234163,0.0,1.25,27.39
0.7,0.0,0.0,0.0,6671.7663567490845,0.20450342020556755,-17.277102481815525,0.0,1.21,19.66
2.05,0.0,0.0,0.0,2565.689266259212,0.20105497234280728,-17.95895597094954,0.0,1.21,27.92
0.6,0.0,0.0,0.0,3723.868461879608,0.1983819519144011,-18.57018671164576,0.0,1.18,18.65
0.75,0.0,0.0,0.0,466.9004207455333,0.16236013817806869,0.49367842836703024,0.0,1.26,26.22
0.63,0.0,0.0,0.0,2304.251996004702,0.200361727881591,-16.9097844058841,0.0,1.17,22.36
0.43,0.0,0.0,0.0,3015.2001807421657,0.20589858278825077,-18.67806385477854,0.0,1.22,20.24
0.44,0.0,0.0,0.0,7528.324339029688,0.20166984337452257,-19.214175485961224,0.0,1.21,18.04
1.09,0.0,0.0,0.0,644.3740290852066,0.16485051263667608,0.5343316130472034,0.0,1.23,29.78
0.44,0.0,0.0,0.0,2835.1965625907,0.19655003456155004,-16.179369405692103,0.0,1.28,21.43
1.75,0.0,0.0,0.0,2483.6254646881875,0.19948241474222525,-17.935412505441263,0.0,1.22,28.17
0.41,0.0,0.0,0.0,2216.6753456286074,0.19667657301077143,-18.55644739641947,0.0,1.26,28.13
0.44,0.0,0.0,0.0,448.72801686098506,0.16034617695575734,0.5078678490643378,0.0,1.19,21.38
0.68,0.0,0.0,0.0,2314.100001676551,0.20076076051127784,-16.852995227204083,0.0,1.23,28.28
