CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,PIDS_JULIA,BLOCKI/O,PIDS_DOCKER,TIMESTAMP
d2dfd92eb9f0,dreamy_nightingale,103.67%,183.8MiB/1.907GiB,9.41%,3.67MB/63.1kB,2,0B/0B,0,11:19:23
02d313e50947,youthful_leakey,56.11%,183.1MiB/1.907GiB,9.37%,4.24MB/59.9kB,3,0B/0B,0,11:19:23
8e0826598ac1,agitated_mirzakhani,106.58%,193.7MiB/1.907GiB,9.92%,5.88MB/75.3kB,4,0B/0B,0,11:19:23
146fcd14d545,blissful_leavitt,0.00%,195.8MiB/1.907GiB,10.02%,6.22MB/93.2kB,5,0B/0B,0,11:19:23
3eb022ab37a0,optimistic_booth,0.00%,195.8MiB/1.907GiB,10.02%,6.11MB/73.7kB,6,0B/0B,0,11:19:23
5f1d285eb187,kind_sinoussi,0.00%,206.4MiB/1.907GiB,10.57%,6.7MB/112kB,7,0B/0B,0,11:19:23
fe23939c897d,affectionate_kowalevski,99.60%,204.2MiB/1.907GiB,10.46%,7.78MB/102kB,8,0B/0B,0,11:19:23
0eff1eec65ac,objective_newton,10.11%,214MiB/1.907GiB,10.96%,7.78MB/96.3kB,9,0B/270kB,0,11:19:23
7e6a67819293,zen_meninsky,0.00%,218.1MiB/1.907GiB,11.17%,7.77MB/79kB,10,0B/0B,0,11:19:23
1e4a761f96bc,zen_cray,100.54%,223.4MiB/1.907GiB,11.44%,7.76MB/79.2kB,11,0B/0B,0,11:19:23
dff8f0e17715,infallible_mccarthy,100.51%,223.9MiB/1.907GiB,11.46%,7.78MB/109kB,12,0B/32.8kB,0,11:19:23
e7497d06f8e5,mystifying_pike,101.22%,239.5MiB/1.907GiB,12.26%,7.78MB/108kB,13,0B/0B,0,11:19:23
0a8c5dc5de87,boring_jang,0.00%,232.3MiB/1.907GiB,11.89%,7.79MB/113kB,14,0B/1.02MB,0,11:19:23
6cd1b6767169,stoic_swanson,110.85%,225MiB/1.907GiB,11.52%,7.82MB/128kB,15,0B/590kB,0,11:19:23
5979bac08db3,reverent_spence,60.98%,234.4MiB/1.907GiB,12.00%,7.78MB/123kB,16,0B/1.02MB,0,11:19:23
6237589b5c6b,stoic_shtern,0.00%,324.4MiB/1.907GiB,16.61%,7.81MB/133kB,17,0B/1.09MB,0,11:19:23
