calculate_maxmin_seconds,clustering_time_seconds,elapsed_time_seconds,create_histogram_seconds,MAPE,MSE,R2,testing_model_seconds,train_global_model_seconds,local_training_seconds
14.74,4.75,86.01,1.0,0.0,0.0,0.0,3.69,6.66,21.56
3.88,0.0,0.0,0.0,3492.013818584595,0.3782752498763638,-35.77617142104781,0.0,2.09,15.64
0.6,0.0,0.0,0.0,1026.9374623113824,0.2997583115062812,-0.6386713310175758,0.0,1.21,14.36
0.6,0.0,0.0,0.0,3543.176537226706,0.3907123113258067,-33.840907655626324,0.0,2.11,16.86
1.72,0.0,0.0,0.0,5488.005061614506,0.3894619099084354,-36.67036765530757,0.0,2.25,15.2
0.61,0.0,0.0,0.0,1577.2106069842266,0.3000795814187921,-0.6494747477072944,0.0,2.22,14.59
0.59,0.0,0.0,0.0,3607.1635294159114,0.3853871606797548,-33.098696530527455,0.0,1.99,16.46
0.6,0.0,0.0,0.0,8193.421489076749,0.39472093169919936,-36.33349492079662,0.0,1.21,16.65
4.74,0.0,0.0,0.0,659.5382549168053,0.2905110511300955,-0.5940316095256037,0.0,2.22,13.86
0.62,0.0,0.0,0.0,3302.4652458686296,0.3797393363296715,-33.3339407256672,0.0,1.46,16.28
0.44,0.0,0.0,0.0,10351.957715992075,0.3874281383427123,-35.806224463919385,0.0,1.2,14.53
0.84,0.0,0.0,0.0,887.8017207015284,0.30851006236192136,-0.6484697896315306,0.0,2.04,14.45
0.63,0.0,0.0,0.0,4690.165455322926,0.387967092975005,-33.31326313597776,0.0,1.22,15.18
0.71,0.0,0.0,0.0,3648.6429914224814,0.3945695430264502,-37.09983880198848,0.0,1.94,15.65
1.82,0.0,0.0,0.0,760.3082657843393,0.28832916732226893,-0.5395116616582953,0.0,2.07,14.73
0.42,0.0,0.0,0.0,4158.950286000736,0.38702934738662864,-32.98148375137575,0.0,2.05,14.62
4.06,0.0,0.0,0.0,3881.9021876583106,0.3857368009358962,-36.026216632415974,0.0,1.77,14.8
