CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,BLOCKI/O,PIDS_JULIA,PIDS_DOCKER,TIMESTAMP
a0c206951ef9,keen_lewin,80.20%,191MiB/1.907GiB,9.78%,5.93MB/64.1kB,142,0B/0B,0,10:29:21
2ac36ebdc8bd,xenodochial_beaver,100.21%,197.1MiB/1.907GiB,10.09%,5.91MB/57.9kB,143,0B/0B,0,10:29:21
a0c206951ef9,keen_lewin,95.11%,195.4MiB/1.907GiB,10.00%,7.45MB/89.1kB,142,0B/0B,0,10:29:30
2ac36ebdc8bd,xenodochial_beaver,44.34%,204.8MiB/1.907GiB,10.49%,9.09MB/96.1kB,143,0B/0B,0,10:29:30
a0c206951ef9,keen_lewin,100.15%,211.1MiB/1.907GiB,10.81%,9.11MB/102kB,142,0B/0B,0,10:29:40
2ac36ebdc8bd,xenodochial_beaver,99.43%,217.9MiB/1.907GiB,11.16%,9.09MB/97.4kB,143,0B/0B,0,10:29:40
a0c206951ef9,keen_lewin,99.95%,214.8MiB/1.907GiB,11.00%,9.11MB/104kB,142,0B/0B,0,10:29:49
2ac36ebdc8bd,xenodochial_beaver,99.67%,243.8MiB/1.907GiB,12.48%,9.09MB/102kB,143,0B/98.3kB,0,10:29:49
