CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,PIDS_JULIA,BLOCKI/O,PIDS_DOCKER,TIMESTAMP
d3d6c17648b8,stoic_tereshkova,0.00%,161MiB/1.907GiB,8.24%,1.79MB/35kB,2,0B/0B,0,20:44:23
274ac732532a,mystifying_jackson,0.00%,179.1MiB/1.907GiB,9.17%,4.15MB/55.5kB,3,0B/0B,0,20:44:23
5c96cc4c77b2,frosty_swirles,3.37%,180.8MiB/1.907GiB,9.26%,4.14MB/48.3kB,4,0B/0B,0,20:44:23
c2b7a5621361,relaxed_archimedes,102.49%,194.2MiB/1.907GiB,9.94%,3.63MB/55.4kB,5,0B/0B,0,20:44:23
70110cdfd9d3,jolly_wiles,101.61%,192.6MiB/1.907GiB,9.86%,5.62MB/113kB,6,0B/0B,0,20:44:23
95a5c6ad683f,youthful_nobel,46.33%,195.9MiB/1.907GiB,10.03%,5.45MB/76.7kB,7,0B/0B,0,20:44:23
1384190ce79e,adoring_fermat,0.00%,194.7MiB/1.907GiB,9.97%,5.67MB/80.8kB,8,0B/0B,0,20:44:23
bb68e251ed75,gracious_wozniak,102.17%,200.6MiB/1.907GiB,10.27%,5.66MB/78.1kB,9,0B/0B,0,20:44:23
d3d6c17648b8,stoic_tereshkova,4.35%,196MiB/1.907GiB,10.04%,7.33MB/88kB,2,0B/0B,0,20:45:56
274ac732532a,mystifying_jackson,67.75%,205.1MiB/1.907GiB,10.50%,7.33MB/113kB,3,0B/1.06MB,0,20:45:56
5c96cc4c77b2,frosty_swirles,0.00%,207.2MiB/1.907GiB,10.61%,7.33MB/109kB,4,0B/1.06MB,0,20:45:56
c2b7a5621361,relaxed_archimedes,0.00%,226.2MiB/1.907GiB,11.58%,7.35MB/103kB,5,0B/1.06MB,0,20:45:56
70110cdfd9d3,jolly_wiles,104.34%,215.4MiB/1.907GiB,11.03%,7.37MB/131kB,6,0B/1.06MB,0,20:45:56
95a5c6ad683f,youthful_nobel,103.61%,241.7MiB/1.907GiB,12.37%,7.36MB/110kB,7,0B/909kB,0,20:45:56
1384190ce79e,adoring_fermat,103.19%,222.4MiB/1.907GiB,11.39%,7.33MB/93.4kB,8,0B/1.08MB,0,20:45:56
bb68e251ed75,gracious_wozniak,103.75%,235.3MiB/1.907GiB,12.05%,7.32MB/92.5kB,9,0B/1.15MB,0,20:45:56
d3d6c17648b8,stoic_tereshkova,0.00%,226.3MiB/1.907GiB,11.59%,7.35MB/101kB,2,0B/1.9MB,0,20:47:12
274ac732532a,mystifying_jackson,101.37%,222.6MiB/1.907GiB,11.40%,7.33MB/118kB,3,0B/1.57MB,0,20:47:12
5c96cc4c77b2,frosty_swirles,85.31%,230.9MiB/1.907GiB,11.82%,7.33MB/119kB,4,0B/2.17MB,0,20:47:12
c2b7a5621361,relaxed_archimedes,0.00%,296MiB/1.907GiB,15.15%,7.36MB/122kB,5,0B/2.17MB,0,20:47:12
70110cdfd9d3,jolly_wiles,0.00%,325.7MiB/1.907GiB,16.68%,7.39MB/1.33MB,6,0B/2.17MB,0,20:47:12
95a5c6ad683f,youthful_nobel,0.00%,332.4MiB/1.907GiB,17.02%,7.38MB/1.3MB,7,0B/1.9MB,0,20:47:12
1384190ce79e,adoring_fermat,0.00%,320.3MiB/1.907GiB,16.40%,7.34MB/1.29MB,8,0B/2.17MB,0,20:47:12
bb68e251ed75,gracious_wozniak,0.00%,332.5MiB/1.907GiB,17.03%,7.35MB/1.53MB,9,0B/2.17MB,0,20:47:12
70110cdfd9d3,jolly_wiles,0.00%,325.6MiB/1.907GiB,16.67%,7.4MB/1.33MB,6,0B/2.17MB,0,20:48:50
95a5c6ad683f,youthful_nobel,0.00%,332.4MiB/1.907GiB,17.02%,7.38MB/1.3MB,7,0B/1.9MB,0,20:48:50
1384190ce79e,adoring_fermat,0.00%,320.3MiB/1.907GiB,16.40%,7.35MB/1.29MB,8,0B/2.17MB,0,20:48:50
bb68e251ed75,gracious_wozniak,0.00%,332.5MiB/1.907GiB,17.03%,7.36MB/1.53MB,9,0B/2.17MB,0,20:48:50
95a5c6ad683f,youthful_nobel,0.00%,15.83MiB/1.907GiB,0.81%,7.38MB/1.3MB,7,0B/1.9MB,0,20:49:49
1384190ce79e,adoring_fermat,0.00%,320.3MiB/1.907GiB,16.40%,7.35MB/1.29MB,8,0B/2.17MB,0,20:49:49
bb68e251ed75,gracious_wozniak,0.00%,332.5MiB/1.907GiB,17.03%,7.36MB/1.53MB,9,0B/2.17MB,0,20:49:49
