calculate_maxmin_seconds,clustering_time_seconds,elapsed_time_seconds,create_histogram_seconds,MAPE,MSE,R2,testing_model_seconds,train_global_model_seconds,local_training_seconds
10.79,4.63,133.98,1.09,0.0,0.0,0.0,12.79,8.2,36.2
1.39,0.0,0.0,0.0,2980.7828407492334,0.2211308345996681,-20.02076372995927,0.0,1.25,26.19
1.4,0.0,0.0,0.0,4062.506526023372,0.2167006742436794,-20.506352426132228,0.0,1.23,29.51
1.59,0.0,0.0,0.0,668.6729545003589,0.17644196163577863,0.3990236232617322,0.0,1.24,29.99
0.98,0.0,0.0,0.0,74872.00254908793,0.2230229863629238,-18.735441549201383,0.0,1.29,27.78
2.65,0.0,0.0,0.0,2974.671541582579,0.21550011261849436,-19.62936365068339,0.0,5.35,20.62
1.43,0.0,0.0,0.0,3856.724518972184,0.2232282371534619,-20.886458592474956,0.0,2.38,25.63
1.37,0.0,0.0,0.0,513.570238719243,0.17516271355093294,0.4053181384181067,0.0,1.86,23.32
1.19,0.0,0.0,0.0,10013.191459587071,0.21486784244544993,-18.28497119256486,0.0,1.22,27.8
1.36,0.0,0.0,0.0,3385.7569462435017,0.21856903065202865,-19.74882734381514,0.0,1.23,26.96
0.39,0.0,0.0,0.0,2108.336570523817,0.22030033041932565,-20.933543502528934,0.0,1.56,26.48
1.85,0.0,0.0,0.0,899.0469736237811,0.17544705774296754,0.395004717700009,0.0,3.56,16.76
1.24,0.0,0.0,0.0,4082.7300264057335,0.2194618421170377,-18.43412549782572,0.0,3.32,15.9
1.27,0.0,0.0,0.0,2598.2486262484126,0.22545929420168173,-20.47563180240733,0.0,1.3,26.62
0.39,0.0,0.0,0.0,3234.165823696369,0.21540944476117635,-20.171662118347975,0.0,3.29,26.12
2.6,0.0,0.0,0.0,699.7517689866797,0.17572125956088722,0.42923743608558695,0.0,5.47,18.16
1.27,0.0,0.0,0.0,3983.834553004003,0.22324421912345044,-18.21171134143353,0.0,5.38,23.17
