CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,PIDS_JULIA,BLOCKI/O,PIDS_DOCKER,TIMESTAMP
50d78cbf1b8e,affectionate_hugle,102.73%,163.1MiB/1.907GiB,8.35%,316kB/12kB,2,0B/0B,0,10:08:21
b43e75f30551,agitated_wilson,0.00%,167.6MiB/1.907GiB,8.58%,1.78MB/31.9kB,3,0B/0B,0,10:08:21
09e6b16167cf,ecstatic_lamport,0.00%,164.6MiB/1.907GiB,8.43%,1.79MB/50.2kB,4,0B/0B,0,10:08:21
347ae9824a05,suspicious_engelbart,103.26%,159.4MiB/1.907GiB,8.16%,1.79MB/42.7kB,5,0B/0B,0,10:08:21
93a7d0506e5c,wonderful_aryabhata3,101.72%,189.5MiB/1.907GiB,9.70%,5.45MB/93kB,6,0B/0B,0,10:08:21
4297622a3573,nostalgic_benz,0.00%,195.4MiB/1.907GiB,10.00%,5.68MB/90.9kB,7,0B/0B,0,10:08:21
634f33d2f158,unruffled_kirch,101.85%,201.7MiB/1.907GiB,10.33%,7.32MB/89.8kB,8,0B/0B,0,10:08:21
f5e8c2044645,gallant_jepsen,0.00%,215.5MiB/1.907GiB,11.03%,7.36MB/109kB,9,0B/0B,0,10:08:21
50d78cbf1b8e,affectionate_hugle,100.42%,234.6MiB/1.907GiB,12.01%,7.33MB/99.7kB,2,0B/909kB,0,10:09:33
b43e75f30551,agitated_wilson,103.26%,235.1MiB/1.907GiB,12.04%,7.32MB/86kB,3,0B/1.47MB,0,10:09:33
09e6b16167cf,ecstatic_lamport,100.56%,231.6MiB/1.907GiB,11.86%,7.34MB/112kB,4,0B/1.3MB,0,10:09:33
347ae9824a05,suspicious_engelbart,99.86%,236.1MiB/1.907GiB,12.09%,7.35MB/138kB,5,0B/1.11MB,0,10:09:33
93a7d0506e5c,wonderful_aryabhata3,0.00%,323.9MiB/1.907GiB,16.58%,7.37MB/1.32MB,6,0B/2.17MB,0,10:09:33
4297622a3573,nostalgic_benz,0.00%,318MiB/1.907GiB,16.28%,7.37MB/1.31MB,7,0B/1.11MB,0,10:09:33
634f33d2f158,unruffled_kirch,0.00%,330.8MiB/1.907GiB,16.94%,7.34MB/1.28MB,8,0B/2.17MB,0,10:09:33
f5e8c2044645,gallant_jepsen,0.00%,330.9MiB/1.907GiB,16.94%,7.39MB/1.31MB,9,0B/1.11MB,0,10:09:33
