CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,PIDS_JULIA,BLOCKI/O,PIDS_DOCKER,TIMESTAMP
ba7aea97c36a,suspicious_bhaskara,105.35%,155.9MiB/1.907GiB,7.98%,317kB/14.7kB,2,0B/0B,0,08:44:46
7b515c2a8d6b,angry_liskov,0.00%,157.7MiB/1.907GiB,8.08%,1.78MB/34.1kB,3,0B/0B,0,08:44:46
aec751b0983e,quirky_goldstine,100.15%,173.8MiB/1.907GiB,8.90%,3.68MB/52.1kB,4,0B/0B,0,08:44:46
7275e5b66792,keen_aryabhata,3.45%,190.7MiB/1.907GiB,9.76%,5.67MB/76.3kB,5,0B/0B,0,08:44:46
ff7b8292fb12,practical_sinoussi9,102.44%,180.2MiB/1.907GiB,9.22%,5.44MB/77.5kB,6,0B/0B,0,08:44:46
bdc074b5d46f,affectionate_mccarthy,0.00%,199MiB/1.907GiB,10.19%,5.67MB/81.1kB,7,0B/0B,0,08:44:46
180f0c416dcf,practical_einstein,27.94%,190.5MiB/1.907GiB,9.75%,7.19MB/83.5kB,8,0B/0B,0,08:44:46
476bac4c592e,nostalgic_knuth,1.74%,200.3MiB/1.907GiB,10.26%,7.34MB/99.7kB,9,0B/0B,0,08:44:46
ba7aea97c36a,suspicious_bhaskara,100.70%,212.7MiB/1.907GiB,10.89%,7.33MB/97kB,2,0B/1.06MB,0,08:46:07
7b515c2a8d6b,angry_liskov,103.39%,225.8MiB/1.907GiB,11.56%,7.35MB/105kB,3,0B/1.15MB,0,08:46:07
aec751b0983e,quirky_goldstine,59.20%,233.1MiB/1.907GiB,11.93%,7.39MB/116kB,4,0B/1.15MB,0,08:46:07
7275e5b66792,keen_aryabhata,0.00%,224.5MiB/1.907GiB,11.50%,7.33MB/97.2kB,5,0B/2.17MB,0,08:46:07
ff7b8292fb12,practical_sinoussi9,102.38%,221.2MiB/1.907GiB,11.33%,7.35MB/129kB,6,0B/1.67MB,0,08:46:07
bdc074b5d46f,affectionate_mccarthy,0.00%,232.5MiB/1.907GiB,11.90%,7.33MB/102kB,7,0B/2.17MB,0,08:46:07
180f0c416dcf,practical_einstein,103.83%,232.8MiB/1.907GiB,11.92%,7.35MB/100kB,8,0B/2.17MB,0,08:46:07
476bac4c592e,nostalgic_knuth,0.00%,327.8MiB/1.907GiB,16.78%,7.36MB/1.3MB,9,0B/2.17MB,0,08:46:07
7b515c2a8d6b,angry_liskov,12.06%,319.7MiB/1.907GiB,16.37%,7.36MB/1.29MB,3,0B/2.17MB,0,08:47:30
aec751b0983e,quirky_goldstine,0.00%,327.7MiB/1.907GiB,16.78%,7.42MB/1.36MB,4,0B/2.17MB,0,08:47:30
7275e5b66792,keen_aryabhata,0.00%,319.7MiB/1.907GiB,16.37%,7.36MB/1.31MB,5,0B/2.17MB,0,08:47:30
ff7b8292fb12,practical_sinoussi9,0.00%,316.6MiB/1.907GiB,16.21%,7.38MB/1.33MB,6,0B/2.17MB,0,08:47:30
bdc074b5d46f,affectionate_mccarthy,0.00%,327.4MiB/1.907GiB,16.76%,7.35MB/1.28MB,7,0B/2.17MB,0,08:47:30
180f0c416dcf,practical_einstein,0.02%,323.2MiB/1.907GiB,16.55%,7.36MB/1.28MB,8,0B/2.17MB,0,08:47:30
476bac4c592e,nostalgic_knuth,0.00%,327.8MiB/1.907GiB,16.78%,7.36MB/1.3MB,9,0B/2.17MB,0,08:47:30
