calculate_maxmin_seconds,clustering_time_seconds,elapsed_time_seconds,create_histogram_seconds,MAPE,MSE,R2,testing_model_seconds,train_global_model_seconds,local_training_seconds
15.72,4.36,440.15,6.69,0.0,0.0,0.0,20.27,44.13,90.27
0.59,0.0,0.0,0.0,1231.9356420287636,0.6156183576279829,-3.9932354341377225,0.0,5.65,32.78
1.76,0.0,0.0,0.0,5270.1599468563345,0.7725336712507279,-67.61439309031337,0.0,1.21,26.26
0.57,0.0,0.0,0.0,3968.206326666303,0.6194887989727678,-4.049048566229372,0.0,1.21,18.77
0.56,0.0,0.0,0.0,5910.634816922955,0.7866881371075997,-68.66237392964025,0.0,5.36,46.37
0.6,0.0,0.0,0.0,2050.524729954711,0.6122423810478095,-4.031498290403741,0.0,1.2,57.49
0.59,0.0,0.0,0.0,4481.317230155585,0.7926527132034419,-70.33307305608419,0.0,5.74,33.6
0.58,0.0,0.0,0.0,1501.502588075139,0.6301435516612668,-4.058772222161754,0.0,5.45,23.74
0.97,0.0,0.0,0.0,20052.260669144973,0.7805020352255834,-68.81722466188798,0.0,1.29,21.51
0.39,0.0,0.0,0.0,1259.6460477938538,0.613389069741263,-4.170429697979876,0.0,5.08,32.04
0.42,0.0,0.0,0.0,5666.2670395896475,0.7863517724103398,-69.2533152993189,0.0,1.21,17.51
0.44,0.0,0.0,0.0,1264.274991898497,0.6086998705263847,-4.0838520469497785,0.0,20.73,33.0
0.47,0.0,0.0,0.0,10224.533582885795,0.7957015141328869,-68.47205106776993,0.0,5.46,29.66
0.44,0.0,0.0,0.0,1605.8365799585058,0.6226056166740832,-4.245627956770918,0.0,5.18,32.44
0.43,0.0,0.0,0.0,7430.405450837597,0.7901421628826948,-68.89831917793497,0.0,1.2,17.22
0.43,0.0,0.0,0.0,1245.5377401252883,0.6107128559207986,-3.8271072197996743,0.0,1.21,19.74
0.44,0.0,0.0,0.0,4451.733229174675,0.7824519911590717,-68.42335287759772,0.0,5.27,33.9
