calculate_maxmin_seconds,clustering_time_seconds,elapsed_time_seconds,create_histogram_seconds,MAPE,MSE,R2,testing_model_seconds,train_global_model_seconds,local_training_seconds
5.75,4.53,75.93,1.18,0.0,0.0,0.0,4.98,6.53,25.73
0.65,0.0,0.0,0.0,3050.457813827434,0.2412164846171426,-22.548572786130613,0.0,1.42,14.34
0.86,0.0,0.0,0.0,3934.0576524004414,0.23669020348904352,-22.319098285560536,0.0,1.3,14.65
1.49,0.0,0.0,0.0,758.7098828646066,0.19168705694634391,0.3051974690230014,0.0,3.54,18.56
0.64,0.0,0.0,0.0,2671.0363900777525,0.24073217015422615,-20.73184215466342,0.0,2.79,18.37
1.28,0.0,0.0,0.0,3861.188269700086,0.2407002357238111,-22.09279527542884,0.0,1.22,14.97
0.7,0.0,0.0,0.0,4674.58302117553,0.23529839046134304,-22.82438354263235,0.0,1.35,14.43
0.6,0.0,0.0,0.0,542.9616651789784,0.18710163217658304,0.30299410786892444,0.0,1.22,14.93
1.3,0.0,0.0,0.0,2402.4756675277704,0.2372819407513015,-20.378281688536827,0.0,3.53,20.95
0.5,0.0,0.0,0.0,3036.7803047348693,0.23614068693877444,-21.345145513370873,0.0,3.59,17.29
0.47,0.0,0.0,0.0,3353.3143489139784,0.2367759943351237,-22.495576443767305,0.0,1.3,14.5
0.43,0.0,0.0,0.0,511.8117683713919,0.18928591674240827,0.33511744431879253,0.0,1.25,15.16
0.45,0.0,0.0,0.0,4139.8131661244215,0.23829504213898023,-20.18526759047586,0.0,3.43,17.18
0.45,0.0,0.0,0.0,2628.6856634596325,0.23873423087357748,-21.729957248090265,0.0,3.56,17.29
0.45,0.0,0.0,0.0,5347.508073050465,0.2393471007526502,-22.53700597077074,0.0,2.87,17.37
1.05,0.0,0.0,0.0,638.4887043433533,0.1893861651077155,0.3100909025334676,0.0,1.35,14.41
0.46,0.0,0.0,0.0,7375.085290671134,0.23930079933968568,-20.113395349899996,0.0,1.31,14.43
