CONTAINER,NAME,CPU%,MEMUSAGE/LIMIT,MEM%,NETI/O,PIDS_JULIA,BLOCKI/O,PIDS_DOCKER,TIMESTAMP
5c5580475ab4,dazzling_gates,99.80%,180.4MiB/1.907GiB,9.24%,4.1MB/63.7kB,2,0B/0B,0,01:01:27
d142777238f8,gallant_davinci,109.09%,187.3MiB/1.907GiB,9.59%,5.75MB/68.4kB,3,0B/0B,0,01:01:27
64e9c4c69573,vibrant_hermann,102.93%,190.2MiB/1.907GiB,9.74%,6.04MB/115kB,4,0B/0B,0,01:01:27
0d9d92128158,vigilant_rosalind,1.53%,196.7MiB/1.907GiB,10.07%,7.63MB/90.8kB,5,0B/0B,0,01:01:27
ec6a18b123b9,hopeful_allen,99.13%,205.4MiB/1.907GiB,10.51%,7.68MB/114kB,6,0B/0B,0,01:01:27
ca8af50f4e64,infallible_sinoussi,79.32%,212.8MiB/1.907GiB,10.89%,7.66MB/96.2kB,7,0B/5.92MB,0,01:01:27
d5193c3d3040,elated_blackwell,0.00%,220.3MiB/1.907GiB,11.28%,7.68MB/103kB,8,0B/4.15MB,0,01:01:27
c3e5d3940c55,vibrant_shannon,103.52%,229.6MiB/1.907GiB,11.76%,7.67MB/109kB,9,0B/4.16MB,0,01:01:27
c7fa15a5b4f8,eager_elion,102.07%,234.9MiB/1.907GiB,12.02%,7.68MB/105kB,10,0B/0B,0,01:01:27
935ccf6ce197,reverent_engelbart,102.66%,207.5MiB/1.907GiB,10.62%,7.81MB/138kB,11,0B/0B,0,01:01:27
9d9a004d8050,nifty_cori,102.82%,230.9MiB/1.907GiB,11.82%,7.69MB/119kB,12,0B/295kB,0,01:01:27
c91bb663842f,upbeat_jackson,103.48%,253.1MiB/1.907GiB,12.96%,7.67MB/106kB,13,0B/1.02MB,0,01:01:27
4e682e1dcb9a,tender_austin,0.00%,511.3MiB/1.907GiB,26.18%,7.68MB/129kB,14,0B/1.02MB,0,01:01:27
6e655f1f7794,friendly_ptolemy,0.00%,808.8MiB/1.907GiB,41.41%,7.77MB/9.02MB,15,0B/1.02MB,0,01:01:27
514fa5be0849,jovial_mclean,0.00%,804.1MiB/1.907GiB,41.17%,7.71MB/8.88MB,16,0B/1.02MB,0,01:01:27
7bc6ffe3a010,epic_chatterjee,0.00%,811.3MiB/1.907GiB,41.54%,7.7MB/8.91MB,17,0B/1.02MB,0,01:01:27
